REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2020/11/03 19:30:00,1692.96,139.37,TRADE
SA1,2020/11/03 20:00:00,1654.2,69.90,TRADE
SA1,2020/11/03 20:30:00,1575.25,57.26,TRADE
SA1,2020/11/03 21:00:00,1519.88,48.40,TRADE
SA1,2020/11/03 21:30:00,1455.35,49.32,TRADE
SA1,2020/11/03 22:00:00,1360.11,43.27,TRADE
SA1,2020/11/03 22:30:00,1292.32,47.80,TRADE
SA1,2020/11/03 23:00:00,1251.62,44.53,TRADE
SA1,2020/11/03 23:30:00,1251.15,48.36,TRADE
SA1,2020/11/04 00:00:00,1391.59,47.65,TRADE
SA1,2020/11/04 00:30:00,1354.95,42.02,TRADE
SA1,2020/11/04 01:00:00,1297.98,46.47,TRADE
SA1,2020/11/04 01:30:00,1183.03,39.55,TRADE
SA1,2020/11/04 02:00:00,1122.54,39.92,TRADE
SA1,2020/11/04 02:30:00,1111.4,44.49,TRADE
SA1,2020/11/04 03:00:00,1135.19,41.28,TRADE
SA1,2020/11/04 03:30:00,1115.77,38.17,TRADE
SA1,2020/11/04 04:00:00,1107.1,44.99,TRADE
SA1,2020/11/04 04:30:00,1093.19,48.82,TRADE
SA1,2020/11/04 05:00:00,1125.48,51.88,TRADE
SA1,2020/11/04 05:30:00,1144.8,73.40,TRADE
SA1,2020/11/04 06:00:00,1233.59,59.09,TRADE
SA1,2020/11/04 06:30:00,1294.02,56.64,TRADE
SA1,2020/11/04 07:00:00,1311.57,58.15,TRADE
SA1,2020/11/04 07:30:00,1325.07,57.43,TRADE
SA1,2020/11/04 08:00:00,1262.17,49.86,TRADE
SA1,2020/11/04 08:30:00,1192.86,40.64,TRADE
SA1,2020/11/04 09:00:00,1063.51,69.32,TRADE
SA1,2020/11/04 09:30:00,1005.29,71.24,TRADE
SA1,2020/11/04 10:00:00,979.38,51.22,TRADE
SA1,2020/11/04 10:30:00,966.6,47.31,TRADE
SA1,2020/11/04 11:00:00,935.48,63.82,TRADE
SA1,2020/11/04 11:30:00,849.03,37.54,TRADE
SA1,2020/11/04 12:00:00,738.52,32.04,TRADE
SA1,2020/11/04 12:30:00,778.44,-82.82,TRADE
SA1,2020/11/04 13:00:00,763.42,-59.11,TRADE
SA1,2020/11/04 13:30:00,798.51,43.34,TRADE
SA1,2020/11/04 14:00:00,881.39,26.11,TRADE
SA1,2020/11/04 14:30:00,859.97,-30.87,TRADE
SA1,2020/11/04 15:00:00,850.95,-136.71,TRADE
SA1,2020/11/04 15:30:00,975.3,-38.76,TRADE
SA1,2020/11/04 16:00:00,1035.38,-147.98,TRADE
SA1,2020/11/04 16:30:00,1035.02,-32.06,TRADE
SA1,2020/11/04 17:00:00,1117.63,28.44,TRADE
SA1,2020/11/04 17:30:00,1148.96,53.36,TRADE
SA1,2020/11/04 18:00:00,1179.57,88.30,TRADE
SA1,2020/11/04 18:30:00,1215.64,62.97,TRADE
SA1,2020/11/04 19:00:00,1220.86,77.35,TRADE
SA1,2020/11/04 19:30:00,1223.41,55.71,TRADE
SA1,2020/11/04 20:00:00,1256.88,53.77,TRADE
SA1,2020/11/04 20:30:00,1240.33,75.49,TRADE
SA1,2020/11/04 21:00:00,1219.53,66.60,TRADE
SA1,2020/11/04 21:30:00,1175.21,54.68,TRADE
SA1,2020/11/04 22:00:00,1125.37,48.21,TRADE
SA1,2020/11/04 22:30:00,1080.56,43.29,TRADE
SA1,2020/11/04 23:00:00,1075.62,39.39,TRADE
SA1,2020/11/04 23:30:00,1090.04,43.33,TRADE
SA1,2020/11/05 00:00:00,1261.8,41.29,TRADE
SA1,2020/11/05 00:30:00,1257.84,35.39,TRADE
SA1,2020/11/05 01:00:00,1234.86,33.28,TRADE
SA1,2020/11/05 01:30:00,1186.58,33.05,TRADE
SA1,2020/11/05 02:00:00,1115.37,31.42,TRADE
SA1,2020/11/05 02:30:00,1100.38,28.12,TRADE
SA1,2020/11/05 03:00:00,1076.27,31.01,TRADE
SA1,2020/11/05 03:30:00,1040.05,20.26,TRADE
SA1,2020/11/05 04:00:00,1050.9,34.49,TRADE
SA1,2020/11/05 04:30:00,1045.31,41.36,TRADE
SA1,2020/11/05 05:00:00,1067.5,42,TRADE
SA1,2020/11/05 05:30:00,1118.1,45.84,TRADE
SA1,2020/11/05 06:00:00,1190.29,50.84,TRADE
SA1,2020/11/05 06:30:00,1210.68,47.33,TRADE
SA1,2020/11/05 07:00:00,1286.84,58.94,TRADE
SA1,2020/11/05 07:30:00,1247.64,44.24,TRADE
SA1,2020/11/05 08:00:00,1123.16,34.42,TRADE
SA1,2020/11/05 08:30:00,1006.56,36.25,TRADE
SA1,2020/11/05 09:00:00,1005.27,39.84,TRADE
SA1,2020/11/05 09:30:00,995.1,41.34,TRADE
SA1,2020/11/05 10:00:00,967.59,44.82,TRADE
SA1,2020/11/05 10:30:00,883.04,48.72,TRADE
SA1,2020/11/05 11:00:00,836.59,35.16,TRADE
SA1,2020/11/05 11:30:00,818.69,29.46,TRADE
SA1,2020/11/05 12:00:00,842.54,34.91,TRADE
SA1,2020/11/05 12:30:00,806.13,40.53,TRADE
SA1,2020/11/05 13:00:00,758.1,42.12,TRADE
SA1,2020/11/05 13:30:00,751.85,36.16,TRADE
SA1,2020/11/05 14:00:00,745.71,33.02,TRADE
SA1,2020/11/05 14:30:00,718.6,33.21,TRADE
SA1,2020/11/05 15:00:00,733.13,17.35,TRADE
SA1,2020/11/05 15:30:00,786.89,-6.96,TRADE
SA1,2020/11/05 16:00:00,815.41,16.65,TRADE
SA1,2020/11/05 16:30:00,870.14,42.27,TRADE
SA1,2020/11/05 17:00:00,991.42,45.95,TRADE
SA1,2020/11/05 17:30:00,1086.75,43.59,TRADE
SA1,2020/11/05 18:00:00,1203.15,111.88,TRADE
SA1,2020/11/05 18:30:00,1323.62,95.25,TRADE
SA1,2020/11/05 19:00:00,1401.07,191.24,TRADE
SA1,2020/11/05 19:30:00,1433.15,100.33,TRADE
SA1,2020/11/05 20:00:00,1465.92,71.33,TRADE
SA1,2020/11/05 20:30:00,1467.06,95.60,TRADE
SA1,2020/11/05 21:00:00,1416.71,64.38,TRADE
SA1,2020/11/05 21:30:00,1376.29,63.43,TRADE
SA1,2020/11/05 22:00:00,1314.69,64.05,TRADE
SA1,2020/11/05 22:30:00,1264.48,67.14,TRADE
SA1,2020/11/05 23:00:00,1223.49,61.07,TRADE
SA1,2020/11/05 23:30:00,1236.27,63.28,TRADE
SA1,2020/11/06 00:00:00,1417.58,60.63,TRADE
SA1,2020/11/06 00:30:00,1403.07,55.76,TRADE
SA1,2020/11/06 01:00:00,1370.17,56.33,TRADE
SA1,2020/11/06 01:30:00,1308.83,57.89,TRADE
SA1,2020/11/06 02:00:00,1239.4,59.76,TRADE
SA1,2020/11/06 02:30:00,1195.8,55.04,TRADE
SA1,2020/11/06 03:00:00,1159.29,54.61,TRADE
SA1,2020/11/06 03:30:00,1149.68,56.03,TRADE
SA1,2020/11/06 04:00:00,1138.03,62.05,TRADE
SA1,2020/11/06 04:30:00,1124.26,63.11,TRADE
SA1,2020/11/06 05:00:00,1142.44,64.54,TRADE
SA1,2020/11/06 05:30:00,1188.23,70.83,TRADE
SA1,2020/11/06 06:00:00,1262.06,68.43,TRADE
SA1,2020/11/06 06:30:00,1298.22,123.50,TRADE
SA1,2020/11/06 07:00:00,1359.22,84.37,TRADE
SA1,2020/11/06 07:30:00,1366.71,60.32,TRADE
SA1,2020/11/06 08:00:00,1276,60.92,TRADE
SA1,2020/11/06 08:30:00,1199.85,54.17,TRADE
SA1,2020/11/06 09:00:00,1127.53,60.41,TRADE
SA1,2020/11/06 09:30:00,1040.11,60.58,TRADE
SA1,2020/11/06 10:00:00,956.64,102.28,TRADE
SA1,2020/11/06 10:30:00,805.3,48.99,TRADE
SA1,2020/11/06 11:00:00,666.99,39.16,TRADE
SA1,2020/11/06 11:30:00,572.15,40.63,TRADE
SA1,2020/11/06 12:00:00,522.59,47.13,TRADE
SA1,2020/11/06 12:30:00,467.81,36.79,TRADE
SA1,2020/11/06 13:00:00,462.27,36.83,TRADE
SA1,2020/11/06 13:30:00,466.73,37.13,TRADE
SA1,2020/11/06 14:00:00,481.68,36.17,TRADE
SA1,2020/11/06 14:30:00,521.91,35.45,TRADE
SA1,2020/11/06 15:00:00,543.38,34.30,TRADE
SA1,2020/11/06 15:30:00,608.35,32.33,TRADE
SA1,2020/11/06 16:00:00,678.24,30.75,TRADE
SA1,2020/11/06 16:30:00,780.66,36.37,TRADE
SA1,2020/11/06 17:00:00,896.56,33.71,TRADE
SA1,2020/11/06 17:30:00,1002.73,33.71,TRADE
SA1,2020/11/06 18:00:00,1084.51,52.48,TRADE
SA1,2020/11/06 18:30:00,1189.82,65.34,TRADE
SA1,2020/11/06 19:00:00,1282.91,75.01,TRADE
SA1,2020/11/06 19:30:00,1318,110.96,TRADE
SA1,2020/11/06 20:00:00,1346.39,63,TRADE
SA1,2020/11/06 20:30:00,1342.16,60.92,TRADE
SA1,2020/11/06 21:00:00,1300.67,53.75,TRADE
SA1,2020/11/06 21:30:00,1290.69,62.90,TRADE
SA1,2020/11/06 22:00:00,1213.42,47.59,TRADE
SA1,2020/11/06 22:30:00,1211.08,47,TRADE
SA1,2020/11/06 23:00:00,1215.52,48.07,TRADE
SA1,2020/11/06 23:30:00,1220.98,55.65,TRADE
SA1,2020/11/07 00:00:00,1373.67,54.78,TRADE
SA1,2020/11/07 00:30:00,1346.71,58.07,TRADE
SA1,2020/11/07 01:00:00,1301.37,55.23,TRADE
SA1,2020/11/07 01:30:00,1221.1,50.33,TRADE
SA1,2020/11/07 02:00:00,1162.8,42.54,TRADE
SA1,2020/11/07 02:30:00,1118.51,38.04,TRADE
SA1,2020/11/07 03:00:00,1088.85,33.89,TRADE
SA1,2020/11/07 03:30:00,1073.07,34.79,TRADE
SA1,2020/11/07 04:00:00,1054.75,37.25,TRADE
SA1,2020/11/07 04:30:00,1052.43,41.14,TRADE
SA1,2020/11/07 05:00:00,1079.35,39.82,TRADE
SA1,2020/11/07 05:30:00,1085.7,37.14,TRADE
SA1,2020/11/07 06:00:00,1110.3,-1.57,TRADE
SA1,2020/11/07 06:30:00,1123.5,23.34,TRADE
SA1,2020/11/07 07:00:00,1108.77,26.01,TRADE
SA1,2020/11/07 07:30:00,1086.99,-63.68,TRADE
SA1,2020/11/07 08:00:00,1021.84,-29.55,TRADE
SA1,2020/11/07 08:30:00,998.38,-36.72,TRADE
SA1,2020/11/07 09:00:00,964.52,-33.32,TRADE
SA1,2020/11/07 09:30:00,870.9,-0.63,TRADE
SA1,2020/11/07 10:00:00,799.53,7.26,TRADE
SA1,2020/11/07 10:30:00,699.67,24.72,TRADE
SA1,2020/11/07 11:00:00,564.44,15.89,TRADE
SA1,2020/11/07 11:30:00,444.94,-14.70,TRADE
SA1,2020/11/07 12:00:00,380.31,-55.35,TRADE
SA1,2020/11/07 12:30:00,350.05,-37.10,TRADE
SA1,2020/11/07 13:00:00,323.71,-39.81,TRADE
SA1,2020/11/07 13:30:00,301.13,-40.06,TRADE
SA1,2020/11/07 14:00:00,288.15,-42.31,TRADE
SA1,2020/11/07 14:30:00,329.55,-24.35,TRADE
SA1,2020/11/07 15:00:00,350.77,-1.65,TRADE
SA1,2020/11/07 15:30:00,375.99,0.26,TRADE
SA1,2020/11/07 16:00:00,446.25,24.12,TRADE
SA1,2020/11/07 16:30:00,532.88,21.77,TRADE
SA1,2020/11/07 17:00:00,608.27,17.54,TRADE
SA1,2020/11/07 17:30:00,734.27,32.44,TRADE
SA1,2020/11/07 18:00:00,860.42,42.29,TRADE
SA1,2020/11/07 18:30:00,962.46,50.55,TRADE
SA1,2020/11/07 19:00:00,1060.74,54.28,TRADE
SA1,2020/11/07 19:30:00,1114.36,44.29,TRADE
SA1,2020/11/07 20:00:00,1144.46,37.32,TRADE
SA1,2020/11/07 20:30:00,1149.35,36.39,TRADE
SA1,2020/11/07 21:00:00,1106.92,36.19,TRADE
SA1,2020/11/07 21:30:00,1068.91,40.71,TRADE
SA1,2020/11/07 22:00:00,1048.51,38.75,TRADE
SA1,2020/11/07 22:30:00,1043.43,36.22,TRADE
SA1,2020/11/07 23:00:00,1029.1,33.99,TRADE
SA1,2020/11/07 23:30:00,1040.64,35,TRADE
SA1,2020/11/08 00:00:00,1194,38.12,TRADE
SA1,2020/11/08 00:30:00,1173.8,35.98,TRADE
SA1,2020/11/08 01:00:00,1142.91,37.26,TRADE
SA1,2020/11/08 01:30:00,1097.68,15.81,TRADE
SA1,2020/11/08 02:00:00,1066.2,5.33,TRADE
SA1,2020/11/08 02:30:00,1038.83,-4.77,TRADE
SA1,2020/11/08 03:00:00,1035.82,0.22,TRADE
SA1,2020/11/08 03:30:00,1002.7,12.66,TRADE
SA1,2020/11/08 04:00:00,959.37,14.93,TRADE
SA1,2020/11/08 04:30:00,953.74,24.04,TRADE
SA1,2020/11/08 05:00:00,962.62,26.37,TRADE
SA1,2020/11/08 05:30:00,963.17,33.43,TRADE
SA1,2020/11/08 06:00:00,973.07,33.07,TRADE
SA1,2020/11/08 06:30:00,966.14,39.81,TRADE
SA1,2020/11/08 07:00:00,935.63,31.03,TRADE
SA1,2020/11/08 07:30:00,886.36,15.04,TRADE
SA1,2020/11/08 08:00:00,802.99,-42.90,TRADE
SA1,2020/11/08 08:30:00,750.08,-69.52,TRADE
SA1,2020/11/08 09:00:00,673.63,-46.82,TRADE
SA1,2020/11/08 09:30:00,584.79,-47.62,TRADE
SA1,2020/11/08 10:00:00,536.8,-69.49,TRADE
SA1,2020/11/08 10:30:00,458.36,-50.23,TRADE
SA1,2020/11/08 11:00:00,403.51,-26.75,TRADE
SA1,2020/11/08 11:30:00,374.05,-13.57,TRADE
SA1,2020/11/08 12:00:00,344.17,-8.97,TRADE
SA1,2020/11/08 12:30:00,346.23,-3.60,TRADE
SA1,2020/11/08 13:00:00,335.71,-27.63,TRADE
SA1,2020/11/08 13:30:00,362.87,-22.25,TRADE
SA1,2020/11/08 14:00:00,372.02,2.52,TRADE
SA1,2020/11/08 14:30:00,428.39,8.71,TRADE
SA1,2020/11/08 15:00:00,455.83,-16.96,TRADE
SA1,2020/11/08 15:30:00,554.54,-0.04,TRADE
SA1,2020/11/08 16:00:00,605.62,23.75,TRADE
SA1,2020/11/08 16:30:00,687.87,28.50,TRADE
SA1,2020/11/08 17:00:00,805.95,34.59,TRADE
SA1,2020/11/08 17:30:00,932.8,40.26,TRADE
SA1,2020/11/08 18:00:00,1081.1,58.43,TRADE
SA1,2020/11/08 18:30:00,1193.59,69.90,TRADE
SA1,2020/11/08 19:00:00,1228.93,68.90,TRADE
SA1,2020/11/08 19:30:00,1229.26,65.43,TRADE
SA1,2020/11/08 20:00:00,1217.76,64.48,TRADE
SA1,2020/11/08 20:30:00,1195.75,50.86,TRADE
SA1,2020/11/08 21:00:00,1153,44.28,TRADE
SA1,2020/11/08 21:30:00,1093.65,38.30,TRADE
SA1,2020/11/08 22:00:00,1058.3,38.20,TRADE
SA1,2020/11/08 22:30:00,1071.11,36.39,TRADE
SA1,2020/11/08 23:00:00,1073.26,34.82,TRADE
SA1,2020/11/08 23:30:00,1071.22,36.67,TRADE
SA1,2020/11/09 00:00:00,1210.03,38.89,TRADE
SA1,2020/11/09 00:30:00,1208.11,35.88,TRADE
SA1,2020/11/09 01:00:00,1176.16,36.24,TRADE
SA1,2020/11/09 01:30:00,1130.51,29.30,TRADE
SA1,2020/11/09 02:00:00,1117.95,26.07,TRADE
SA1,2020/11/09 02:30:00,1110.4,28.80,TRADE
SA1,2020/11/09 03:00:00,1086.51,24.80,TRADE
SA1,2020/11/09 03:30:00,1060,16.98,TRADE
SA1,2020/11/09 04:00:00,1063.14,8.87,TRADE
SA1,2020/11/09 04:30:00,1059.52,27.07,TRADE
SA1,2020/11/09 05:00:00,1057.08,31.07,TRADE
SA1,2020/11/09 05:30:00,1092.68,36.35,TRADE
SA1,2020/11/09 06:00:00,1164.65,41.11,TRADE
SA1,2020/11/09 06:30:00,1213.63,48.25,TRADE
SA1,2020/11/09 07:00:00,1244.69,51.54,TRADE
SA1,2020/11/09 07:30:00,1232.65,32.86,TRADE
SA1,2020/11/09 08:00:00,1177.01,37.43,TRADE
SA1,2020/11/09 08:30:00,1148.58,37.49,TRADE
SA1,2020/11/09 09:00:00,1084.86,36.50,TRADE
SA1,2020/11/09 09:30:00,980.43,34.65,TRADE
SA1,2020/11/09 10:00:00,912.75,34.48,TRADE
SA1,2020/11/09 10:30:00,915.92,35.34,TRADE
SA1,2020/11/09 11:00:00,789.65,34.61,TRADE
SA1,2020/11/09 11:30:00,783.96,35.76,TRADE
SA1,2020/11/09 12:00:00,803.68,37.33,TRADE
SA1,2020/11/09 12:30:00,829.6,40.04,TRADE
SA1,2020/11/09 13:00:00,922.35,50.37,TRADE
SA1,2020/11/09 13:30:00,1020.7,59.84,TRADE
SA1,2020/11/09 14:00:00,1056.12,75.26,TRADE
SA1,2020/11/09 14:30:00,1137.28,67.54,TRADE
SA1,2020/11/09 15:00:00,1195.49,54.49,TRADE
SA1,2020/11/09 15:30:00,1185.77,50.98,TRADE
SA1,2020/11/09 16:00:00,1174.98,57.09,TRADE
SA1,2020/11/09 16:30:00,1328.69,65.21,TRADE
SA1,2020/11/09 17:00:00,1424.95,65.70,TRADE
SA1,2020/11/09 17:30:00,1528.35,62.71,TRADE
SA1,2020/11/09 18:00:00,1638.56,76.89,TRADE
SA1,2020/11/09 18:30:00,1698.9,161.96,TRADE
SA1,2020/11/09 19:00:00,1706.09,67.61,TRADE
SA1,2020/11/09 19:30:00,1672.23,62.04,TRADE
SA1,2020/11/09 20:00:00,1631.84,64.36,TRADE
SA1,2020/11/09 20:30:00,1573.91,55.43,TRADE
SA1,2020/11/09 21:00:00,1511.4,42.30,TRADE
SA1,2020/11/09 21:30:00,1439.77,43.90,TRADE
SA1,2020/11/09 22:00:00,1372.41,41.93,TRADE
SA1,2020/11/09 22:30:00,1313.74,49.60,TRADE
SA1,2020/11/09 23:00:00,1276.85,39.60,TRADE
SA1,2020/11/09 23:30:00,1251.64,42.10,TRADE
SA1,2020/11/10 00:00:00,1389.93,45.37,TRADE
SA1,2020/11/10 00:30:00,1328.79,38.24,TRADE
SA1,2020/11/10 01:00:00,1271.14,31.74,TRADE
SA1,2020/11/10 01:30:00,1165.6,2.54,TRADE
SA1,2020/11/10 02:00:00,1128.02,7.75,TRADE
SA1,2020/11/10 02:30:00,1117.73,6.22,TRADE
SA1,2020/11/10 03:00:00,1068.13,-0.56,TRADE
SA1,2020/11/10 03:30:00,1045.29,8.07,TRADE
SA1,2020/11/10 04:00:00,1024.66,9.08,TRADE
SA1,2020/11/10 04:30:00,1029.65,10.84,TRADE
SA1,2020/11/10 05:00:00,1062.91,10.87,TRADE
SA1,2020/11/10 05:30:00,1088.88,29.81,TRADE
SA1,2020/11/10 06:00:00,1142.11,88.75,TRADE
SA1,2020/11/10 06:30:00,1174.79,58.87,TRADE
SA1,2020/11/10 07:00:00,1208.67,54.10,TRADE
SA1,2020/11/10 07:30:00,1215.77,36.62,TRADE
SA1,2020/11/10 08:00:00,1151.58,33.98,TRADE
SA1,2020/11/10 08:30:00,1151.48,34.30,TRADE
SA1,2020/11/10 09:00:00,1126.6,33.59,TRADE
SA1,2020/11/10 09:30:00,1104.41,31.98,TRADE
SA1,2020/11/10 10:00:00,1106.09,30.31,TRADE
