REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2020/08/01 23:30:00,1468.21,58.28,TRADE
SA1,2020/08/02 00:00:00,1661.63,62.47,TRADE
SA1,2020/08/02 00:30:00,1595.11,46.60,TRADE
SA1,2020/08/02 01:00:00,1550.58,53.29,TRADE
SA1,2020/08/02 01:30:00,1456.93,57.13,TRADE
SA1,2020/08/02 02:00:00,1361.79,57.21,TRADE
SA1,2020/08/02 02:30:00,1312.7,47.43,TRADE
SA1,2020/08/02 03:00:00,1282.68,41.07,TRADE
SA1,2020/08/02 03:30:00,1251.58,42.09,TRADE
SA1,2020/08/02 04:00:00,1227.28,40.44,TRADE
SA1,2020/08/02 04:30:00,1214.33,42.20,TRADE
SA1,2020/08/02 05:00:00,1204.59,43.79,TRADE
SA1,2020/08/02 05:30:00,1209.22,43.52,TRADE
SA1,2020/08/02 06:00:00,1228.4,47.13,TRADE
SA1,2020/08/02 06:30:00,1255.76,51.86,TRADE
SA1,2020/08/02 07:00:00,1275.24,49,TRADE
SA1,2020/08/02 07:30:00,1309.27,60.09,TRADE
SA1,2020/08/02 08:00:00,1355.47,54.60,TRADE
SA1,2020/08/02 08:30:00,1387.46,52.91,TRADE
SA1,2020/08/02 09:00:00,1360.28,41.14,TRADE
SA1,2020/08/02 09:30:00,1253.41,40.62,TRADE
SA1,2020/08/02 10:00:00,1153.6,38.08,TRADE
SA1,2020/08/02 10:30:00,1025.12,36.27,TRADE
SA1,2020/08/02 11:00:00,930.27,33.64,TRADE
SA1,2020/08/02 11:30:00,822.51,31.66,TRADE
SA1,2020/08/02 12:00:00,773.78,31.55,TRADE
SA1,2020/08/02 12:30:00,722.05,27.95,TRADE
SA1,2020/08/02 13:00:00,690.86,39.90,TRADE
SA1,2020/08/02 13:30:00,675.71,33.31,TRADE
SA1,2020/08/02 14:00:00,666.67,12.40,TRADE
SA1,2020/08/02 14:30:00,706.55,21.84,TRADE
SA1,2020/08/02 15:00:00,733.23,29.31,TRADE
SA1,2020/08/02 15:30:00,797.69,33.47,TRADE
SA1,2020/08/02 16:00:00,896.5,35.95,TRADE
SA1,2020/08/02 16:30:00,1017.43,45.65,TRADE
SA1,2020/08/02 17:00:00,1191.16,46.98,TRADE
SA1,2020/08/02 17:30:00,1413.44,47.74,TRADE
SA1,2020/08/02 18:00:00,1605.36,110.89,TRADE
SA1,2020/08/02 18:30:00,1776.55,72.04,TRADE
SA1,2020/08/02 19:00:00,1865.43,68.27,TRADE
SA1,2020/08/02 19:30:00,1854.35,65.76,TRADE
SA1,2020/08/02 20:00:00,1819.39,67.22,TRADE
SA1,2020/08/02 20:30:00,1807.83,64.53,TRADE
SA1,2020/08/02 21:00:00,1766.41,63,TRADE
SA1,2020/08/02 21:30:00,1705.89,63,TRADE
SA1,2020/08/02 22:00:00,1640.93,57.82,TRADE
SA1,2020/08/02 22:30:00,1556.81,61.37,TRADE
SA1,2020/08/02 23:00:00,1495.75,53.55,TRADE
SA1,2020/08/02 23:30:00,1460.56,53.16,TRADE
SA1,2020/08/03 00:00:00,1627.96,62.54,TRADE
SA1,2020/08/03 00:30:00,1587.77,52.28,TRADE
SA1,2020/08/03 01:00:00,1548.16,49.32,TRADE
SA1,2020/08/03 01:30:00,1475.13,59.10,TRADE
SA1,2020/08/03 02:00:00,1416.07,47.73,TRADE
SA1,2020/08/03 02:30:00,1356.6,47.12,TRADE
SA1,2020/08/03 03:00:00,1324.85,46.41,TRADE
SA1,2020/08/03 03:30:00,1284.75,47.28,TRADE
SA1,2020/08/03 04:00:00,1259.49,45.43,TRADE
SA1,2020/08/03 04:30:00,1235.03,42.59,TRADE
SA1,2020/08/03 05:00:00,1216.29,41.79,TRADE
SA1,2020/08/03 05:30:00,1238.33,42,TRADE
SA1,2020/08/03 06:00:00,1272.78,39.13,TRADE
SA1,2020/08/03 06:30:00,1360.2,45.33,TRADE
SA1,2020/08/03 07:00:00,1487.74,58.63,TRADE
SA1,2020/08/03 07:30:00,1625.79,58.86,TRADE
SA1,2020/08/03 08:00:00,1765.04,63,TRADE
SA1,2020/08/03 08:30:00,1857.15,63,TRADE
SA1,2020/08/03 09:00:00,1796.14,63,TRADE
SA1,2020/08/03 09:30:00,1655.89,68.44,TRADE
SA1,2020/08/03 10:00:00,1501.26,47.04,TRADE
SA1,2020/08/03 10:30:00,1364.73,40.24,TRADE
SA1,2020/08/03 11:00:00,1271.32,40.12,TRADE
SA1,2020/08/03 11:30:00,1149.17,40.63,TRADE
SA1,2020/08/03 12:00:00,1110.88,39.99,TRADE
SA1,2020/08/03 12:30:00,1147.18,40.26,TRADE
SA1,2020/08/03 13:00:00,1165.47,40.04,TRADE
SA1,2020/08/03 13:30:00,1065.07,37.04,TRADE
SA1,2020/08/03 14:00:00,1049.31,36.10,TRADE
SA1,2020/08/03 14:30:00,1081.48,35.91,TRADE
SA1,2020/08/03 15:00:00,1056.82,38.44,TRADE
SA1,2020/08/03 15:30:00,1098.21,39.98,TRADE
SA1,2020/08/03 16:00:00,1270.6,44.58,TRADE
SA1,2020/08/03 16:30:00,1358,42.26,TRADE
SA1,2020/08/03 17:00:00,1425.52,39.67,TRADE
SA1,2020/08/03 17:30:00,1649.36,39.38,TRADE
SA1,2020/08/03 18:00:00,1815.44,57.45,TRADE
SA1,2020/08/03 18:30:00,1993.65,63.68,TRADE
SA1,2020/08/03 19:00:00,2121.03,59.47,TRADE
SA1,2020/08/03 19:30:00,2070.79,60.17,TRADE
SA1,2020/08/03 20:00:00,1968.74,44.57,TRADE
SA1,2020/08/03 20:30:00,1912.22,42.29,TRADE
SA1,2020/08/03 21:00:00,1870.93,43.86,TRADE
SA1,2020/08/03 21:30:00,1794.86,52.74,TRADE
SA1,2020/08/03 22:00:00,1717.49,49.15,TRADE
SA1,2020/08/03 22:30:00,1596.91,51.16,TRADE
SA1,2020/08/03 23:00:00,1500.16,40.23,TRADE
SA1,2020/08/03 23:30:00,1426.88,40.19,TRADE
SA1,2020/08/04 00:00:00,1575.9,43.79,TRADE
SA1,2020/08/04 00:30:00,1548.99,43.10,TRADE
SA1,2020/08/04 01:00:00,1498.21,37.66,TRADE
SA1,2020/08/04 01:30:00,1401.73,36.09,TRADE
SA1,2020/08/04 02:00:00,1334.55,35.92,TRADE
SA1,2020/08/04 02:30:00,1257.12,30.57,TRADE
SA1,2020/08/04 03:00:00,1226.88,24.06,TRADE
SA1,2020/08/04 03:30:00,1173.02,22.79,TRADE
SA1,2020/08/04 04:00:00,1143.07,18.49,TRADE
SA1,2020/08/04 04:30:00,1139.02,22.97,TRADE
SA1,2020/08/04 05:00:00,1119.91,23.81,TRADE
SA1,2020/08/04 05:30:00,1132.91,30.76,TRADE
SA1,2020/08/04 06:00:00,1172.51,31.78,TRADE
SA1,2020/08/04 06:30:00,1237.11,38.07,TRADE
SA1,2020/08/04 07:00:00,1383.3,42.94,TRADE
SA1,2020/08/04 07:30:00,1541.6,42.02,TRADE
SA1,2020/08/04 08:00:00,1683.87,44,TRADE
SA1,2020/08/04 08:30:00,1807.88,48.36,TRADE
SA1,2020/08/04 09:00:00,1773.26,59.03,TRADE
SA1,2020/08/04 09:30:00,1556.55,37.18,TRADE
SA1,2020/08/04 10:00:00,1376.38,35.32,TRADE
SA1,2020/08/04 10:30:00,1227.74,32.59,TRADE
SA1,2020/08/04 11:00:00,1108.92,31.93,TRADE
SA1,2020/08/04 11:30:00,1018.41,-30.60,TRADE
SA1,2020/08/04 12:00:00,964.96,5.55,TRADE
SA1,2020/08/04 12:30:00,883.79,46.86,TRADE
SA1,2020/08/04 13:00:00,833.09,57.52,TRADE
SA1,2020/08/04 13:30:00,819.33,25.37,TRADE
SA1,2020/08/04 14:00:00,829.94,15.20,TRADE
SA1,2020/08/04 14:30:00,840.26,15.28,TRADE
SA1,2020/08/04 15:00:00,877.71,28.90,TRADE
SA1,2020/08/04 15:30:00,920.59,39.37,TRADE
SA1,2020/08/04 16:00:00,1019.9,39.16,TRADE
SA1,2020/08/04 16:30:00,1159.19,56.92,TRADE
SA1,2020/08/04 17:00:00,1331.51,37.16,TRADE
SA1,2020/08/04 17:30:00,1525.72,50.58,TRADE
SA1,2020/08/04 18:00:00,1802.15,54.90,TRADE
SA1,2020/08/04 18:30:00,2080.44,128.55,TRADE
SA1,2020/08/04 19:00:00,2203.17,60.77,TRADE
SA1,2020/08/04 19:30:00,2201.61,57.17,TRADE
SA1,2020/08/04 20:00:00,2141.77,49.88,TRADE
SA1,2020/08/04 20:30:00,2128.14,47.11,TRADE
SA1,2020/08/04 21:00:00,2072.72,40.04,TRADE
SA1,2020/08/04 21:30:00,2003.32,40.77,TRADE
SA1,2020/08/04 22:00:00,1918.36,41.69,TRADE
SA1,2020/08/04 22:30:00,1815.72,41.87,TRADE
SA1,2020/08/04 23:00:00,1698.12,35.89,TRADE
SA1,2020/08/04 23:30:00,1627.47,40.96,TRADE
SA1,2020/08/05 00:00:00,1742.21,41.76,TRADE
SA1,2020/08/05 00:30:00,1689.76,36.63,TRADE
SA1,2020/08/05 01:00:00,1621,33.15,TRADE
SA1,2020/08/05 01:30:00,1535.03,29.34,TRADE
SA1,2020/08/05 02:00:00,1469.62,23.06,TRADE
SA1,2020/08/05 02:30:00,1396.29,7.77,TRADE
SA1,2020/08/05 03:00:00,1349.87,13.29,TRADE
SA1,2020/08/05 03:30:00,1329.42,9.97,TRADE
SA1,2020/08/05 04:00:00,1308.01,6.62,TRADE
SA1,2020/08/05 04:30:00,1295.98,11.25,TRADE
SA1,2020/08/05 05:00:00,1302.02,17.06,TRADE
SA1,2020/08/05 05:30:00,1328.18,25.65,TRADE
SA1,2020/08/05 06:00:00,1410.09,26.69,TRADE
SA1,2020/08/05 06:30:00,1473.97,45.45,TRADE
SA1,2020/08/05 07:00:00,1626.49,40.99,TRADE
SA1,2020/08/05 07:30:00,1773.36,47.42,TRADE
SA1,2020/08/05 08:00:00,1901.99,48.18,TRADE
SA1,2020/08/05 08:30:00,2032.45,59.64,TRADE
SA1,2020/08/05 09:00:00,1961.08,54.30,TRADE
SA1,2020/08/05 09:30:00,1765.98,50.47,TRADE
SA1,2020/08/05 10:00:00,1615.27,41.32,TRADE
SA1,2020/08/05 10:30:00,1420.33,25.38,TRADE
SA1,2020/08/05 11:00:00,1239.25,-6.87,TRADE
SA1,2020/08/05 11:30:00,1151.87,-31.17,TRADE
SA1,2020/08/05 12:00:00,1108.44,-32.68,TRADE
SA1,2020/08/05 12:30:00,1030.38,-178.07,TRADE
SA1,2020/08/05 13:00:00,1036.68,-6.78,TRADE
SA1,2020/08/05 13:30:00,1014.23,25.88,TRADE
SA1,2020/08/05 14:00:00,999.24,27.02,TRADE
SA1,2020/08/05 14:30:00,968.9,23.97,TRADE
SA1,2020/08/05 15:00:00,987.53,55.94,TRADE
SA1,2020/08/05 15:30:00,1037.14,56.69,TRADE
SA1,2020/08/05 16:00:00,1108.39,89.97,TRADE
SA1,2020/08/05 16:30:00,1252.63,70.75,TRADE
SA1,2020/08/05 17:00:00,1411.55,86.01,TRADE
SA1,2020/08/05 17:30:00,1648.55,60.03,TRADE
SA1,2020/08/05 18:00:00,1934.07,85.61,TRADE
SA1,2020/08/05 18:30:00,2161.81,88.75,TRADE
SA1,2020/08/05 19:00:00,2278.48,66.75,TRADE
SA1,2020/08/05 19:30:00,2257.15,47.43,TRADE
SA1,2020/08/05 20:00:00,2238.34,43.02,TRADE
SA1,2020/08/05 20:30:00,2225.68,51.44,TRADE
SA1,2020/08/05 21:00:00,2166.82,45.25,TRADE
SA1,2020/08/05 21:30:00,2102.58,44.03,TRADE
SA1,2020/08/05 22:00:00,2005.46,47.24,TRADE
SA1,2020/08/05 22:30:00,1891.1,50.64,TRADE
SA1,2020/08/05 23:00:00,1761.4,39.59,TRADE
SA1,2020/08/05 23:30:00,1631.14,44.04,TRADE
SA1,2020/08/06 00:00:00,1750.71,65.42,TRADE
SA1,2020/08/06 00:30:00,1703.88,96.44,TRADE
SA1,2020/08/06 01:00:00,1641.78,81.93,TRADE
SA1,2020/08/06 01:30:00,1560.61,61.53,TRADE
SA1,2020/08/06 02:00:00,1504.9,65.52,TRADE
SA1,2020/08/06 02:30:00,1461.29,35.42,TRADE
SA1,2020/08/06 03:00:00,1413.25,28.57,TRADE
SA1,2020/08/06 03:30:00,1372.03,27.55,TRADE
SA1,2020/08/06 04:00:00,1320.87,26.48,TRADE
SA1,2020/08/06 04:30:00,1306.44,26.45,TRADE
SA1,2020/08/06 05:00:00,1315.98,28.40,TRADE
SA1,2020/08/06 05:30:00,1329.33,16.84,TRADE
SA1,2020/08/06 06:00:00,1372.22,43.56,TRADE
SA1,2020/08/06 06:30:00,1421.46,40.06,TRADE
SA1,2020/08/06 07:00:00,1581.47,39.49,TRADE
SA1,2020/08/06 07:30:00,1734.92,41.75,TRADE
SA1,2020/08/06 08:00:00,1924.13,49.43,TRADE
SA1,2020/08/06 08:30:00,2039.83,53.70,TRADE
SA1,2020/08/06 09:00:00,1981,62.11,TRADE
SA1,2020/08/06 09:30:00,1930.08,48.69,TRADE
SA1,2020/08/06 10:00:00,1949.01,41.06,TRADE
SA1,2020/08/06 10:30:00,1896.04,50.83,TRADE
SA1,2020/08/06 11:00:00,1808.94,62.17,TRADE
SA1,2020/08/06 11:30:00,1743.4,47.20,TRADE
SA1,2020/08/06 12:00:00,1719.06,54.35,TRADE
SA1,2020/08/06 12:30:00,1661,51.29,TRADE
SA1,2020/08/06 13:00:00,1601.96,46.42,TRADE
SA1,2020/08/06 13:30:00,1508.49,-20.02,TRADE
SA1,2020/08/06 14:00:00,1508,10.19,TRADE
SA1,2020/08/06 14:30:00,1545.72,50.42,TRADE
SA1,2020/08/06 15:00:00,1561.98,48.14,TRADE
SA1,2020/08/06 15:30:00,1551.37,53.93,TRADE
SA1,2020/08/06 16:00:00,1705.54,72.11,TRADE
SA1,2020/08/06 16:30:00,1826.03,87.93,TRADE
SA1,2020/08/06 17:00:00,1917.14,40.48,TRADE
SA1,2020/08/06 17:30:00,2083.03,22.27,TRADE
SA1,2020/08/06 18:00:00,2199.71,66.66,TRADE
SA1,2020/08/06 18:30:00,2325.19,97.80,TRADE
SA1,2020/08/06 19:00:00,2362.87,72.66,TRADE
SA1,2020/08/06 19:30:00,2352.21,62.63,TRADE
SA1,2020/08/06 20:00:00,2292.11,55.36,TRADE
SA1,2020/08/06 20:30:00,2248.46,47.23,TRADE
SA1,2020/08/06 21:00:00,2173.19,41.23,TRADE
SA1,2020/08/06 21:30:00,2063.66,46.99,TRADE
SA1,2020/08/06 22:00:00,1946.47,44.19,TRADE
SA1,2020/08/06 22:30:00,1866.83,44.15,TRADE
SA1,2020/08/06 23:00:00,1725.71,52.13,TRADE
SA1,2020/08/06 23:30:00,1655.98,55.96,TRADE
SA1,2020/08/07 00:00:00,1788.58,60.34,TRADE
SA1,2020/08/07 00:30:00,1730.62,54.44,TRADE
SA1,2020/08/07 01:00:00,1658.39,40.84,TRADE
SA1,2020/08/07 01:30:00,1560.19,23.40,TRADE
SA1,2020/08/07 02:00:00,1501.6,24.43,TRADE
SA1,2020/08/07 02:30:00,1462.03,21.83,TRADE
SA1,2020/08/07 03:00:00,1413.22,3.27,TRADE
SA1,2020/08/07 03:30:00,1386.5,-25.70,TRADE
SA1,2020/08/07 04:00:00,1353.91,-25.70,TRADE
SA1,2020/08/07 04:30:00,1294.27,-28.18,TRADE
SA1,2020/08/07 05:00:00,1286.47,-28.64,TRADE
SA1,2020/08/07 05:30:00,1328.28,-26.03,TRADE
SA1,2020/08/07 06:00:00,1377.27,-25.70,TRADE
SA1,2020/08/07 06:30:00,1419.54,-20.05,TRADE
SA1,2020/08/07 07:00:00,1547.52,-14.40,TRADE
SA1,2020/08/07 07:30:00,1688.72,11.22,TRADE
SA1,2020/08/07 08:00:00,1854.45,45.46,TRADE
SA1,2020/08/07 08:30:00,1992.11,57.15,TRADE
SA1,2020/08/07 09:00:00,2035.95,63,TRADE
SA1,2020/08/07 09:30:00,2009.13,60.93,TRADE
SA1,2020/08/07 10:00:00,2014.75,66.20,TRADE
SA1,2020/08/07 10:30:00,1969.71,70.44,TRADE
SA1,2020/08/07 11:00:00,1929.12,58.90,TRADE
SA1,2020/08/07 11:30:00,1924.71,61.30,TRADE
SA1,2020/08/07 12:00:00,1909.01,59.27,TRADE
SA1,2020/08/07 12:30:00,1856.03,58.07,TRADE
SA1,2020/08/07 13:00:00,1752.35,58.28,TRADE
SA1,2020/08/07 13:30:00,1735.44,55.07,TRADE
SA1,2020/08/07 14:00:00,1746.52,48.29,TRADE
SA1,2020/08/07 14:30:00,1880.57,63.13,TRADE
SA1,2020/08/07 15:00:00,1916.8,63.65,TRADE
SA1,2020/08/07 15:30:00,1928,46.61,TRADE
SA1,2020/08/07 16:00:00,1952.52,48.57,TRADE
SA1,2020/08/07 16:30:00,2045.08,59.01,TRADE
SA1,2020/08/07 17:00:00,2124.38,44.45,TRADE
SA1,2020/08/07 17:30:00,2199.31,39.82,TRADE
SA1,2020/08/07 18:00:00,2264.73,37.57,TRADE
SA1,2020/08/07 18:30:00,2328.11,41.89,TRADE
SA1,2020/08/07 19:00:00,2374.45,41.30,TRADE
SA1,2020/08/07 19:30:00,2352.62,41.64,TRADE
SA1,2020/08/07 20:00:00,2318.36,41.15,TRADE
SA1,2020/08/07 20:30:00,2225.65,45.94,TRADE
SA1,2020/08/07 21:00:00,2097.56,41.79,TRADE
SA1,2020/08/07 21:30:00,2043.41,46.52,TRADE
SA1,2020/08/07 22:00:00,1951.45,46.52,TRADE
SA1,2020/08/07 22:30:00,1850.58,49.50,TRADE
SA1,2020/08/07 23:00:00,1743.43,44.84,TRADE
SA1,2020/08/07 23:30:00,1657.89,47.78,TRADE
SA1,2020/08/08 00:00:00,1792.75,51.33,TRADE
SA1,2020/08/08 00:30:00,1705.01,48.24,TRADE
SA1,2020/08/08 01:00:00,1596.74,54.13,TRADE
SA1,2020/08/08 01:30:00,1480.41,48.13,TRADE
SA1,2020/08/08 02:00:00,1401.29,44.55,TRADE
SA1,2020/08/08 02:30:00,1351.88,42.94,TRADE
SA1,2020/08/08 03:00:00,1292.14,38.52,TRADE
SA1,2020/08/08 03:30:00,1252.74,38.69,TRADE
SA1,2020/08/08 04:00:00,1216.29,35.66,TRADE
SA1,2020/08/08 04:30:00,1197.43,34.13,TRADE
SA1,2020/08/08 05:00:00,1196.98,35.01,TRADE
SA1,2020/08/08 05:30:00,1204.31,38.18,TRADE
SA1,2020/08/08 06:00:00,1233.97,38.86,TRADE
SA1,2020/08/08 06:30:00,1269.3,38.92,TRADE
SA1,2020/08/08 07:00:00,1336.17,43.82,TRADE
SA1,2020/08/08 07:30:00,1426.02,50.30,TRADE
SA1,2020/08/08 08:00:00,1499.03,63.65,TRADE
SA1,2020/08/08 08:30:00,1572.02,78,TRADE
SA1,2020/08/08 09:00:00,1614.27,63.80,TRADE
SA1,2020/08/08 09:30:00,1625.59,113.90,TRADE
SA1,2020/08/08 10:00:00,1569.36,67.64,TRADE
SA1,2020/08/08 10:30:00,1536.07,86.07,TRADE
SA1,2020/08/08 11:00:00,1504.71,56.02,TRADE
SA1,2020/08/08 11:30:00,1447.37,57.55,TRADE
SA1,2020/08/08 12:00:00,1424.1,61.64,TRADE
SA1,2020/08/08 12:30:00,1422.11,66.07,TRADE
SA1,2020/08/08 13:00:00,1359.59,56.87,TRADE
SA1,2020/08/08 13:30:00,1368.05,49.45,TRADE
SA1,2020/08/08 14:00:00,1422.54,48.91,TRADE
SA1,2020/08/08 14:30:00,1494.72,48.80,TRADE
SA1,2020/08/08 15:00:00,1558.25,48.94,TRADE
SA1,2020/08/08 15:30:00,1540.11,46.80,TRADE
SA1,2020/08/08 16:00:00,1549.99,52.34,TRADE
SA1,2020/08/08 16:30:00,1628.52,53.62,TRADE
SA1,2020/08/08 17:00:00,1708.42,51.02,TRADE
SA1,2020/08/08 17:30:00,1807.05,50.51,TRADE
SA1,2020/08/08 18:00:00,1925.8,69.24,TRADE
SA1,2020/08/08 18:30:00,2022.72,70.75,TRADE
SA1,2020/08/08 19:00:00,2036.99,66.56,TRADE
SA1,2020/08/08 19:30:00,1981.03,62.58,TRADE
SA1,2020/08/08 20:00:00,1948.17,106.78,TRADE
SA1,2020/08/08 20:30:00,1908.6,80.51,TRADE
SA1,2020/08/08 21:00:00,1853.14,72.20,TRADE
SA1,2020/08/08 21:30:00,1821.15,68.60,TRADE
SA1,2020/08/08 22:00:00,1761.95,61.73,TRADE
SA1,2020/08/08 22:30:00,1702.36,63,TRADE
SA1,2020/08/08 23:00:00,1645.56,62.50,TRADE
SA1,2020/08/08 23:30:00,1606.91,65.85,TRADE
SA1,2020/08/09 00:00:00,1774.5,77.73,TRADE
SA1,2020/08/09 00:30:00,1728.56,70.79,TRADE
SA1,2020/08/09 01:00:00,1661.6,91.72,TRADE
SA1,2020/08/09 01:30:00,1525.75,65.19,TRADE
SA1,2020/08/09 02:00:00,1411.52,62.02,TRADE
SA1,2020/08/09 02:30:00,1332.06,48.76,TRADE
SA1,2020/08/09 03:00:00,1284.3,46.49,TRADE
SA1,2020/08/09 03:30:00,1256.55,44.93,TRADE
SA1,2020/08/09 04:00:00,1211.23,41.85,TRADE
SA1,2020/08/09 04:30:00,1202.36,40.46,TRADE
SA1,2020/08/09 05:00:00,1196.51,35.94,TRADE
SA1,2020/08/09 05:30:00,1182.67,33.65,TRADE
SA1,2020/08/09 06:00:00,1204.77,34.42,TRADE
SA1,2020/08/09 06:30:00,1202.39,32.13,TRADE
SA1,2020/08/09 07:00:00,1239.98,33.06,TRADE
SA1,2020/08/09 07:30:00,1263.4,41.28,TRADE
SA1,2020/08/09 08:00:00,1312.05,40.99,TRADE
SA1,2020/08/09 08:30:00,1379.82,41.17,TRADE
SA1,2020/08/09 09:00:00,1389.79,40.49,TRADE
SA1,2020/08/09 09:30:00,1350.16,44.54,TRADE
SA1,2020/08/09 10:00:00,1293.44,43.57,TRADE
SA1,2020/08/09 10:30:00,1184.85,35.45,TRADE
SA1,2020/08/09 11:00:00,1089.27,38.02,TRADE
SA1,2020/08/09 11:30:00,1026.16,33.70,TRADE
SA1,2020/08/09 12:00:00,1029.68,28.72,TRADE
SA1,2020/08/09 12:30:00,1054.1,34.86,TRADE
SA1,2020/08/09 13:00:00,1093.18,36.92,TRADE
SA1,2020/08/09 13:30:00,1135.95,40.80,TRADE
SA1,2020/08/09 14:00:00,1176.42,37.21,TRADE
SA1,2020/08/09 14:30:00,1237.49,37.88,TRADE
SA1,2020/08/09 15:00:00,1269.36,42.40,TRADE
SA1,2020/08/09 15:30:00,1326.41,45.71,TRADE
SA1,2020/08/09 16:00:00,1426.23,45.44,TRADE
SA1,2020/08/09 16:30:00,1495.23,48.33,TRADE
SA1,2020/08/09 17:00:00,1581.78,51.59,TRADE
SA1,2020/08/09 17:30:00,1731.61,47.71,TRADE
SA1,2020/08/09 18:00:00,1882.11,61.69,TRADE
SA1,2020/08/09 18:30:00,2007.03,58.29,TRADE
SA1,2020/08/09 19:00:00,2099.42,56.70,TRADE
SA1,2020/08/09 19:30:00,2092.15,54.67,TRADE
SA1,2020/08/09 20:00:00,2053.17,51.57,TRADE
SA1,2020/08/09 20:30:00,2001.72,47.54,TRADE
SA1,2020/08/09 21:00:00,1940.92,52.81,TRADE
SA1,2020/08/09 21:30:00,1868.91,56,TRADE
SA1,2020/08/09 22:00:00,1782.23,51.05,TRADE
SA1,2020/08/09 22:30:00,1678.64,48.49,TRADE
SA1,2020/08/09 23:00:00,1577.44,50.72,TRADE
SA1,2020/08/09 23:30:00,1513.25,53.84,TRADE
SA1,2020/08/10 00:00:00,1698.63,62.18,TRADE
SA1,2020/08/10 00:30:00,1665.34,61.63,TRADE
SA1,2020/08/10 01:00:00,1617.83,66.29,TRADE
SA1,2020/08/10 01:30:00,1528.24,58.96,TRADE
SA1,2020/08/10 02:00:00,1474.63,49.07,TRADE
SA1,2020/08/10 02:30:00,1433.73,42.84,TRADE
SA1,2020/08/10 03:00:00,1411.8,38.68,TRADE
SA1,2020/08/10 03:30:00,1358.63,37.60,TRADE
SA1,2020/08/10 04:00:00,1335.36,39.54,TRADE
SA1,2020/08/10 04:30:00,1317.94,40.58,TRADE
SA1,2020/08/10 05:00:00,1314.52,44.70,TRADE
SA1,2020/08/10 05:30:00,1299.73,45.04,TRADE
SA1,2020/08/10 06:00:00,1331.4,54.20,TRADE
SA1,2020/08/10 06:30:00,1394.98,51.52,TRADE
SA1,2020/08/10 07:00:00,1515.29,63.02,TRADE
SA1,2020/08/10 07:30:00,1656.53,48.65,TRADE
SA1,2020/08/10 08:00:00,1806.33,58.56,TRADE
SA1,2020/08/10 08:30:00,1879.55,60.84,TRADE
SA1,2020/08/10 09:00:00,1799.96,56.13,TRADE
