REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2020/06/03 20:00:00,1986.77,54.99,TRADE
SA1,2020/06/03 20:30:00,1958.27,54.58,TRADE
SA1,2020/06/03 21:00:00,1923.03,53.08,TRADE
SA1,2020/06/03 21:30:00,1894.29,42.97,TRADE
SA1,2020/06/03 22:00:00,1806.91,43.85,TRADE
SA1,2020/06/03 22:30:00,1719.68,41.33,TRADE
SA1,2020/06/03 23:00:00,1631.92,39.12,TRADE
SA1,2020/06/03 23:30:00,1570.67,39.53,TRADE
SA1,2020/06/04 00:00:00,1727.85,42.56,TRADE
SA1,2020/06/04 00:30:00,1668.42,40.80,TRADE
SA1,2020/06/04 01:00:00,1610.4,40.48,TRADE
SA1,2020/06/04 01:30:00,1499.85,36.84,TRADE
SA1,2020/06/04 02:00:00,1416.93,38.21,TRADE
SA1,2020/06/04 02:30:00,1349.1,38.70,TRADE
SA1,2020/06/04 03:00:00,1318.1,34.75,TRADE
SA1,2020/06/04 03:30:00,1271.9,31.39,TRADE
SA1,2020/06/04 04:00:00,1251.09,28.92,TRADE
SA1,2020/06/04 04:30:00,1236.9,23.73,TRADE
SA1,2020/06/04 05:00:00,1250.57,24.46,TRADE
SA1,2020/06/04 05:30:00,1307.09,28.35,TRADE
SA1,2020/06/04 06:00:00,1347.8,30.66,TRADE
SA1,2020/06/04 06:30:00,1415.56,34.44,TRADE
SA1,2020/06/04 07:00:00,1543.29,45.75,TRADE
SA1,2020/06/04 07:30:00,1694.49,43.30,TRADE
SA1,2020/06/04 08:00:00,1838.77,46.40,TRADE
SA1,2020/06/04 08:30:00,1928.86,60.73,TRADE
SA1,2020/06/04 09:00:00,1879.31,46.56,TRADE
SA1,2020/06/04 09:30:00,1732.74,44.55,TRADE
SA1,2020/06/04 10:00:00,1621.27,42.28,TRADE
SA1,2020/06/04 10:30:00,1469.95,37.71,TRADE
SA1,2020/06/04 11:00:00,1323.02,37.40,TRADE
SA1,2020/06/04 11:30:00,1195.67,37.58,TRADE
SA1,2020/06/04 12:00:00,1120.59,35.58,TRADE
SA1,2020/06/04 12:30:00,1068.98,36.66,TRADE
SA1,2020/06/04 13:00:00,1041.45,37.44,TRADE
SA1,2020/06/04 13:30:00,1030.02,32.21,TRADE
SA1,2020/06/04 14:00:00,1052.5,39.41,TRADE
SA1,2020/06/04 14:30:00,1090.72,40.34,TRADE
SA1,2020/06/04 15:00:00,1120.62,39.05,TRADE
SA1,2020/06/04 15:30:00,1181.28,41.02,TRADE
SA1,2020/06/04 16:00:00,1292.53,52.74,TRADE
SA1,2020/06/04 16:30:00,1411.63,51.25,TRADE
SA1,2020/06/04 17:00:00,1590.46,61.88,TRADE
SA1,2020/06/04 17:30:00,1797.62,63.88,TRADE
SA1,2020/06/04 18:00:00,1981.66,197.97,TRADE
SA1,2020/06/04 18:30:00,2183.62,200.75,TRADE
SA1,2020/06/04 19:00:00,2224.71,83.57,TRADE
SA1,2020/06/04 19:30:00,2217.83,67.21,TRADE
SA1,2020/06/04 20:00:00,2173.38,59.56,TRADE
SA1,2020/06/04 20:30:00,2126.49,63.48,TRADE
SA1,2020/06/04 21:00:00,2064.2,62.17,TRADE
SA1,2020/06/04 21:30:00,2000.4,58.66,TRADE
SA1,2020/06/04 22:00:00,1902.12,51.10,TRADE
SA1,2020/06/04 22:30:00,1816.28,51.95,TRADE
SA1,2020/06/04 23:00:00,1733.4,48.90,TRADE
SA1,2020/06/04 23:30:00,1653.77,47.22,TRADE
SA1,2020/06/05 00:00:00,1811.37,47.98,TRADE
SA1,2020/06/05 00:30:00,1747.92,46.04,TRADE
SA1,2020/06/05 01:00:00,1694.21,43.71,TRADE
SA1,2020/06/05 01:30:00,1590.67,47.47,TRADE
SA1,2020/06/05 02:00:00,1494.03,43.57,TRADE
SA1,2020/06/05 02:30:00,1432.03,41.96,TRADE
SA1,2020/06/05 03:00:00,1401.59,42.46,TRADE
SA1,2020/06/05 03:30:00,1357.69,41.08,TRADE
SA1,2020/06/05 04:00:00,1340.09,41.03,TRADE
SA1,2020/06/05 04:30:00,1302.44,42.64,TRADE
SA1,2020/06/05 05:00:00,1317.3,40.52,TRADE
SA1,2020/06/05 05:30:00,1336.02,40.62,TRADE
SA1,2020/06/05 06:00:00,1380.68,45.73,TRADE
SA1,2020/06/05 06:30:00,1461.46,51.61,TRADE
SA1,2020/06/05 07:00:00,1587.04,136.23,TRADE
SA1,2020/06/05 07:30:00,1721.05,61.12,TRADE
SA1,2020/06/05 08:00:00,1879.39,208.87,TRADE
SA1,2020/06/05 08:30:00,2001.09,197.70,TRADE
SA1,2020/06/05 09:00:00,1971.18,58.99,TRADE
SA1,2020/06/05 09:30:00,1849.49,62.96,TRADE
SA1,2020/06/05 10:00:00,1720.25,56.48,TRADE
SA1,2020/06/05 10:30:00,1539.12,52.34,TRADE
SA1,2020/06/05 11:00:00,1358.59,45.92,TRADE
SA1,2020/06/05 11:30:00,1244.12,42.96,TRADE
SA1,2020/06/05 12:00:00,1159.79,41.57,TRADE
SA1,2020/06/05 12:30:00,1094.68,40.99,TRADE
SA1,2020/06/05 13:00:00,1057.11,40.69,TRADE
SA1,2020/06/05 13:30:00,1027.61,40.35,TRADE
SA1,2020/06/05 14:00:00,1042.35,40.61,TRADE
SA1,2020/06/05 14:30:00,1059.94,40.87,TRADE
SA1,2020/06/05 15:00:00,1090.51,41.19,TRADE
SA1,2020/06/05 15:30:00,1156.97,41.77,TRADE
SA1,2020/06/05 16:00:00,1249.39,44.57,TRADE
SA1,2020/06/05 16:30:00,1397.27,58.04,TRADE
SA1,2020/06/05 17:00:00,1574.27,67.49,TRADE
SA1,2020/06/05 17:30:00,1778.47,104.25,TRADE
SA1,2020/06/05 18:00:00,1963.47,177.38,TRADE
SA1,2020/06/05 18:30:00,2134.28,90.82,TRADE
SA1,2020/06/05 19:00:00,2173.81,76.20,TRADE
SA1,2020/06/05 19:30:00,2167.72,73.13,TRADE
SA1,2020/06/05 20:00:00,2124.54,61.11,TRADE
SA1,2020/06/05 20:30:00,2089.25,66.34,TRADE
SA1,2020/06/05 21:00:00,2049.47,63.08,TRADE
SA1,2020/06/05 21:30:00,1985.83,61.68,TRADE
SA1,2020/06/05 22:00:00,1926.73,64.84,TRADE
SA1,2020/06/05 22:30:00,1836.5,69.30,TRADE
SA1,2020/06/05 23:00:00,1760.25,55.55,TRADE
SA1,2020/06/05 23:30:00,1694.68,54.05,TRADE
SA1,2020/06/06 00:00:00,1858.98,72.62,TRADE
SA1,2020/06/06 00:30:00,1785.09,54.86,TRADE
SA1,2020/06/06 01:00:00,1712.75,51.84,TRADE
SA1,2020/06/06 01:30:00,1596.96,93.65,TRADE
SA1,2020/06/06 02:00:00,1507.84,61.91,TRADE
SA1,2020/06/06 02:30:00,1452.7,55.99,TRADE
SA1,2020/06/06 03:00:00,1390.25,47.56,TRADE
SA1,2020/06/06 03:30:00,1346.33,45.84,TRADE
SA1,2020/06/06 04:00:00,1302.17,45.27,TRADE
SA1,2020/06/06 04:30:00,1283.33,43.68,TRADE
SA1,2020/06/06 05:00:00,1275.89,43.10,TRADE
SA1,2020/06/06 05:30:00,1261.64,44.55,TRADE
SA1,2020/06/06 06:00:00,1294.99,48.15,TRADE
SA1,2020/06/06 06:30:00,1332.38,48.52,TRADE
SA1,2020/06/06 07:00:00,1368.46,58.46,TRADE
SA1,2020/06/06 07:30:00,1427.74,49.06,TRADE
SA1,2020/06/06 08:00:00,1493.69,57.76,TRADE
SA1,2020/06/06 08:30:00,1564.18,60.23,TRADE
SA1,2020/06/06 09:00:00,1648.17,64.50,TRADE
SA1,2020/06/06 09:30:00,1693.79,71.29,TRADE
SA1,2020/06/06 10:00:00,1658.53,62.43,TRADE
SA1,2020/06/06 10:30:00,1564.89,71.26,TRADE
SA1,2020/06/06 11:00:00,1418.87,58.40,TRADE
SA1,2020/06/06 11:30:00,1255.82,46.67,TRADE
SA1,2020/06/06 12:00:00,1144.95,46.13,TRADE
SA1,2020/06/06 12:30:00,1112.8,47.46,TRADE
SA1,2020/06/06 13:00:00,1122.07,44.27,TRADE
SA1,2020/06/06 13:30:00,1113.15,44.61,TRADE
SA1,2020/06/06 14:00:00,1153.25,58.69,TRADE
SA1,2020/06/06 14:30:00,1177.48,50.59,TRADE
SA1,2020/06/06 15:00:00,1215.19,52.47,TRADE
SA1,2020/06/06 15:30:00,1265.08,60.80,TRADE
SA1,2020/06/06 16:00:00,1347.79,66.91,TRADE
SA1,2020/06/06 16:30:00,1442.71,95.69,TRADE
SA1,2020/06/06 17:00:00,1557.54,92.83,TRADE
SA1,2020/06/06 17:30:00,1733.45,67.52,TRADE
SA1,2020/06/06 18:00:00,1899.43,75.73,TRADE
SA1,2020/06/06 18:30:00,2014.34,77.45,TRADE
SA1,2020/06/06 19:00:00,2011.75,62.69,TRADE
SA1,2020/06/06 19:30:00,2003.54,61.58,TRADE
SA1,2020/06/06 20:00:00,1961.9,60.43,TRADE
SA1,2020/06/06 20:30:00,1927.12,61.62,TRADE
SA1,2020/06/06 21:00:00,1878.44,61.55,TRADE
SA1,2020/06/06 21:30:00,1835.98,62.67,TRADE
SA1,2020/06/06 22:00:00,1780.82,65.92,TRADE
SA1,2020/06/06 22:30:00,1749.78,62.28,TRADE
SA1,2020/06/06 23:00:00,1708.48,62.79,TRADE
SA1,2020/06/06 23:30:00,1655.29,62.81,TRADE
SA1,2020/06/07 00:00:00,1824.28,66.28,TRADE
SA1,2020/06/07 00:30:00,1776.1,62.58,TRADE
SA1,2020/06/07 01:00:00,1677.26,56.19,TRADE
SA1,2020/06/07 01:30:00,1549.75,54.11,TRADE
SA1,2020/06/07 02:00:00,1437.08,46.25,TRADE
SA1,2020/06/07 02:30:00,1367.52,44.69,TRADE
SA1,2020/06/07 03:00:00,1322.44,38.60,TRADE
SA1,2020/06/07 03:30:00,1281.42,36.58,TRADE
SA1,2020/06/07 04:00:00,1247.29,35.25,TRADE
SA1,2020/06/07 04:30:00,1213.8,34.76,TRADE
SA1,2020/06/07 05:00:00,1202.06,33.77,TRADE
SA1,2020/06/07 05:30:00,1213.16,33.42,TRADE
SA1,2020/06/07 06:00:00,1226.78,30.55,TRADE
SA1,2020/06/07 06:30:00,1253.84,33.72,TRADE
SA1,2020/06/07 07:00:00,1273.11,34.98,TRADE
SA1,2020/06/07 07:30:00,1313.05,40.98,TRADE
SA1,2020/06/07 08:00:00,1349.2,39.63,TRADE
SA1,2020/06/07 08:30:00,1407.83,41.46,TRADE
SA1,2020/06/07 09:00:00,1453.06,43.88,TRADE
SA1,2020/06/07 09:30:00,1463.12,49,TRADE
SA1,2020/06/07 10:00:00,1445.37,48.66,TRADE
SA1,2020/06/07 10:30:00,1417.65,48.21,TRADE
SA1,2020/06/07 11:00:00,1391.35,43.17,TRADE
SA1,2020/06/07 11:30:00,1354.6,41.87,TRADE
SA1,2020/06/07 12:00:00,1335.1,41.10,TRADE
SA1,2020/06/07 12:30:00,1295.5,39.44,TRADE
SA1,2020/06/07 13:00:00,1275.06,38.31,TRADE
SA1,2020/06/07 13:30:00,1199.65,38.41,TRADE
SA1,2020/06/07 14:00:00,1211.77,52,TRADE
SA1,2020/06/07 14:30:00,1135.84,45.17,TRADE
SA1,2020/06/07 15:00:00,1165.55,42.57,TRADE
SA1,2020/06/07 15:30:00,1262.26,54.50,TRADE
SA1,2020/06/07 16:00:00,1301.31,57.39,TRADE
SA1,2020/06/07 16:30:00,1412.27,56.05,TRADE
SA1,2020/06/07 17:00:00,1539.92,100.70,TRADE
SA1,2020/06/07 17:30:00,1709.69,159.31,TRADE
SA1,2020/06/07 18:00:00,1925.94,94.15,TRADE
SA1,2020/06/07 18:30:00,2051.41,101.69,TRADE
SA1,2020/06/07 19:00:00,2061.72,78.17,TRADE
SA1,2020/06/07 19:30:00,2028.81,69.34,TRADE
SA1,2020/06/07 20:00:00,1974.93,57.26,TRADE
SA1,2020/06/07 20:30:00,1970.55,54.93,TRADE
SA1,2020/06/07 21:00:00,1953.5,54.66,TRADE
SA1,2020/06/07 21:30:00,1910.41,60.87,TRADE
SA1,2020/06/07 22:00:00,1857.35,61.60,TRADE
SA1,2020/06/07 22:30:00,1789.51,56.87,TRADE
SA1,2020/06/07 23:00:00,1709.93,51.61,TRADE
SA1,2020/06/07 23:30:00,1670.13,51.41,TRADE
SA1,2020/06/08 00:00:00,1854.59,59.77,TRADE
SA1,2020/06/08 00:30:00,1789.78,52.88,TRADE
SA1,2020/06/08 01:00:00,1739.1,47.12,TRADE
SA1,2020/06/08 01:30:00,1607.46,42.16,TRADE
SA1,2020/06/08 02:00:00,1510.85,42,TRADE
SA1,2020/06/08 02:30:00,1446.23,42.57,TRADE
SA1,2020/06/08 03:00:00,1407.69,46.31,TRADE
SA1,2020/06/08 03:30:00,1357.05,45.28,TRADE
SA1,2020/06/08 04:00:00,1336.12,41.77,TRADE
SA1,2020/06/08 04:30:00,1317.17,48.45,TRADE
SA1,2020/06/08 05:00:00,1306.76,49.96,TRADE
SA1,2020/06/08 05:30:00,1311.6,48.75,TRADE
SA1,2020/06/08 06:00:00,1334.52,46.95,TRADE
SA1,2020/06/08 06:30:00,1380.46,44.62,TRADE
SA1,2020/06/08 07:00:00,1424.34,49.17,TRADE
SA1,2020/06/08 07:30:00,1476.66,45.82,TRADE
SA1,2020/06/08 08:00:00,1534.22,48.13,TRADE
SA1,2020/06/08 08:30:00,1609.11,51.62,TRADE
SA1,2020/06/08 09:00:00,1647.27,52.47,TRADE
SA1,2020/06/08 09:30:00,1625.98,53.43,TRADE
SA1,2020/06/08 10:00:00,1535.95,46.25,TRADE
SA1,2020/06/08 10:30:00,1421.69,44.16,TRADE
SA1,2020/06/08 11:00:00,1282.44,39.73,TRADE
SA1,2020/06/08 11:30:00,1151.23,44.49,TRADE
SA1,2020/06/08 12:00:00,1066.46,43.44,TRADE
SA1,2020/06/08 12:30:00,1003.15,42.22,TRADE
SA1,2020/06/08 13:00:00,960.01,42.91,TRADE
SA1,2020/06/08 13:30:00,936.31,44.92,TRADE
SA1,2020/06/08 14:00:00,938.94,45.32,TRADE
SA1,2020/06/08 14:30:00,956.02,48.05,TRADE
SA1,2020/06/08 15:00:00,1012.48,55.16,TRADE
SA1,2020/06/08 15:30:00,1113.1,66.06,TRADE
SA1,2020/06/08 16:00:00,1235.21,90.78,TRADE
SA1,2020/06/08 16:30:00,1382.71,105.88,TRADE
SA1,2020/06/08 17:00:00,1621.38,152.42,TRADE
SA1,2020/06/08 17:30:00,1894.59,203.12,TRADE
SA1,2020/06/08 18:00:00,2082.92,277.19,TRADE
SA1,2020/06/08 18:30:00,2256.3,101.43,TRADE
SA1,2020/06/08 19:00:00,2270,94.32,TRADE
SA1,2020/06/08 19:30:00,2239.84,69.88,TRADE
SA1,2020/06/08 20:00:00,2191.91,67.43,TRADE
SA1,2020/06/08 20:30:00,2159.52,65,TRADE
SA1,2020/06/08 21:00:00,2118.21,81.67,TRADE
SA1,2020/06/08 21:30:00,2034.32,68.02,TRADE
SA1,2020/06/08 22:00:00,1937.59,60.19,TRADE
SA1,2020/06/08 22:30:00,1829.06,56.35,TRADE
SA1,2020/06/08 23:00:00,1732.6,47.27,TRADE
SA1,2020/06/08 23:30:00,1649.71,49.29,TRADE
SA1,2020/06/09 00:00:00,1811.49,51.10,TRADE
SA1,2020/06/09 00:30:00,1762.25,44.86,TRADE
SA1,2020/06/09 01:00:00,1695.61,49.81,TRADE
SA1,2020/06/09 01:30:00,1597.53,45.65,TRADE
SA1,2020/06/09 02:00:00,1502.89,45.88,TRADE
SA1,2020/06/09 02:30:00,1431.88,41.46,TRADE
SA1,2020/06/09 03:00:00,1386.99,40.63,TRADE
SA1,2020/06/09 03:30:00,1363.07,37.13,TRADE
SA1,2020/06/09 04:00:00,1335.72,38.14,TRADE
SA1,2020/06/09 04:30:00,1323.52,37.57,TRADE
SA1,2020/06/09 05:00:00,1307.74,39.32,TRADE
SA1,2020/06/09 05:30:00,1339.96,41.14,TRADE
SA1,2020/06/09 06:00:00,1385.57,42.33,TRADE
SA1,2020/06/09 06:30:00,1482.66,53.91,TRADE
SA1,2020/06/09 07:00:00,1613.8,88.25,TRADE
SA1,2020/06/09 07:30:00,1744.68,80.22,TRADE
SA1,2020/06/09 08:00:00,1938.97,85.36,TRADE
SA1,2020/06/09 08:30:00,2083.6,160.73,TRADE
SA1,2020/06/09 09:00:00,2091.52,74.95,TRADE
SA1,2020/06/09 09:30:00,1987.67,84.86,TRADE
SA1,2020/06/09 10:00:00,1943.63,64.53,TRADE
SA1,2020/06/09 10:30:00,1824,117.84,TRADE
SA1,2020/06/09 11:00:00,1703.83,77.92,TRADE
SA1,2020/06/09 11:30:00,1558.63,71.65,TRADE
SA1,2020/06/09 12:00:00,1463.89,84.33,TRADE
SA1,2020/06/09 12:30:00,1363.06,72.09,TRADE
SA1,2020/06/09 13:00:00,1338.87,63.71,TRADE
SA1,2020/06/09 13:30:00,1285.56,60.10,TRADE
SA1,2020/06/09 14:00:00,1244.47,56.54,TRADE
SA1,2020/06/09 14:30:00,1324.52,63.26,TRADE
SA1,2020/06/09 15:00:00,1371.05,64.98,TRADE
SA1,2020/06/09 15:30:00,1477.39,63.16,TRADE
SA1,2020/06/09 16:00:00,1528.79,72.29,TRADE
SA1,2020/06/09 16:30:00,1618.15,81.78,TRADE
SA1,2020/06/09 17:00:00,1788.78,234.22,TRADE
SA1,2020/06/09 17:30:00,2000.66,103.11,TRADE
SA1,2020/06/09 18:00:00,2230.28,2549.63,TRADE
SA1,2020/06/09 18:30:00,2449.63,136.88,TRADE
SA1,2020/06/09 19:00:00,2497.43,193.02,TRADE
SA1,2020/06/09 19:30:00,2484.81,177.93,TRADE
SA1,2020/06/09 20:00:00,2430.71,134.84,TRADE
SA1,2020/06/09 20:30:00,2392.78,94.12,TRADE
SA1,2020/06/09 21:00:00,2327.24,77.10,TRADE
SA1,2020/06/09 21:30:00,2245.42,70.15,TRADE
SA1,2020/06/09 22:00:00,2146.76,75.29,TRADE
SA1,2020/06/09 22:30:00,2014.8,69.78,TRADE
SA1,2020/06/09 23:00:00,1897.61,68.08,TRADE
SA1,2020/06/09 23:30:00,1782.11,68.40,TRADE
SA1,2020/06/10 00:00:00,1918.9,71.02,TRADE
SA1,2020/06/10 00:30:00,1862.58,86.01,TRADE
SA1,2020/06/10 01:00:00,1792.71,84.74,TRADE
SA1,2020/06/10 01:30:00,1684,85.12,TRADE
SA1,2020/06/10 02:00:00,1591.69,61.11,TRADE
SA1,2020/06/10 02:30:00,1526.3,58.91,TRADE
SA1,2020/06/10 03:00:00,1498.35,63.56,TRADE
SA1,2020/06/10 03:30:00,1448.19,53.95,TRADE
SA1,2020/06/10 04:00:00,1438.03,57.44,TRADE
SA1,2020/06/10 04:30:00,1407.06,50.71,TRADE
SA1,2020/06/10 05:00:00,1417.97,48.38,TRADE
SA1,2020/06/10 05:30:00,1435.37,56.61,TRADE
SA1,2020/06/10 06:00:00,1478,49.41,TRADE
SA1,2020/06/10 06:30:00,1532.48,59.91,TRADE
SA1,2020/06/10 07:00:00,1694.95,66.32,TRADE
SA1,2020/06/10 07:30:00,1853.76,89.24,TRADE
SA1,2020/06/10 08:00:00,2055.33,192.12,TRADE
SA1,2020/06/10 08:30:00,2201.46,285.76,TRADE
