REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2020/02/21 07:00:00,1394.26,71.33,TRADE
SA1,2020/02/21 07:30:00,1386.72,57.60,TRADE
SA1,2020/02/21 08:00:00,1306.64,51.40,TRADE
SA1,2020/02/21 08:30:00,1242.07,48.60,TRADE
SA1,2020/02/21 09:00:00,1133.13,47.38,TRADE
SA1,2020/02/21 09:30:00,1030.42,44.34,TRADE
SA1,2020/02/21 10:00:00,916.87,43.34,TRADE
SA1,2020/02/21 10:30:00,776.16,38.19,TRADE
SA1,2020/02/21 11:00:00,735.39,35.71,TRADE
SA1,2020/02/21 11:30:00,693.26,35.03,TRADE
SA1,2020/02/21 12:00:00,659.17,35.08,TRADE
SA1,2020/02/21 12:30:00,630.37,30.89,TRADE
SA1,2020/02/21 13:00:00,631.66,33.14,TRADE
SA1,2020/02/21 13:30:00,611.24,31.11,TRADE
SA1,2020/02/21 14:00:00,602.17,27.45,TRADE
SA1,2020/02/21 14:30:00,612.85,24.93,TRADE
SA1,2020/02/21 15:00:00,617.53,27.04,TRADE
SA1,2020/02/21 15:30:00,659.49,36.89,TRADE
SA1,2020/02/21 16:00:00,739.46,43.18,TRADE
SA1,2020/02/21 16:30:00,802.47,29.40,TRADE
SA1,2020/02/21 17:00:00,864.91,29.93,TRADE
SA1,2020/02/21 17:30:00,962.3,31.15,TRADE
SA1,2020/02/21 18:00:00,1055.57,39,TRADE
SA1,2020/02/21 18:30:00,1160.97,45.56,TRADE
SA1,2020/02/21 19:00:00,1260.53,57.30,TRADE
SA1,2020/02/21 19:30:00,1308.22,59.12,TRADE
SA1,2020/02/21 20:00:00,1321.36,50.51,TRADE
SA1,2020/02/21 20:30:00,1341,51.81,TRADE
SA1,2020/02/21 21:00:00,1306.74,45.07,TRADE
SA1,2020/02/21 21:30:00,1285.55,39.55,TRADE
SA1,2020/02/21 22:00:00,1255.7,35.72,TRADE
SA1,2020/02/21 22:30:00,1231.95,42.91,TRADE
SA1,2020/02/21 23:00:00,1198.12,35.42,TRADE
SA1,2020/02/21 23:30:00,1183.93,40.34,TRADE
SA1,2020/02/22 00:00:00,1342.24,49.81,TRADE
SA1,2020/02/22 00:30:00,1297.8,42.12,TRADE
SA1,2020/02/22 01:00:00,1239.96,33.30,TRADE
SA1,2020/02/22 01:30:00,1177.69,29.65,TRADE
SA1,2020/02/22 02:00:00,1130.49,27.48,TRADE
SA1,2020/02/22 02:30:00,1107.48,23.61,TRADE
SA1,2020/02/22 03:00:00,1095.88,24.70,TRADE
SA1,2020/02/22 03:30:00,1078.78,-120.81,TRADE
SA1,2020/02/22 04:00:00,1052.21,-126.05,TRADE
SA1,2020/02/22 04:30:00,1081.74,-115.77,TRADE
SA1,2020/02/22 05:00:00,1089.2,23.19,TRADE
SA1,2020/02/22 05:30:00,1116.48,39.76,TRADE
SA1,2020/02/22 06:00:00,1140.76,43.61,TRADE
SA1,2020/02/22 06:30:00,1158.11,53.50,TRADE
SA1,2020/02/22 07:00:00,1185.14,52.85,TRADE
SA1,2020/02/22 07:30:00,1172.89,47.18,TRADE
SA1,2020/02/22 08:00:00,1104.7,40.17,TRADE
SA1,2020/02/22 08:30:00,1042.86,37.43,TRADE
SA1,2020/02/22 09:00:00,940.45,35.76,TRADE
SA1,2020/02/22 09:30:00,851.42,33.76,TRADE
SA1,2020/02/22 10:00:00,762.58,28.97,TRADE
SA1,2020/02/22 10:30:00,687.37,24.25,TRADE
SA1,2020/02/22 11:00:00,626.9,23.62,TRADE
SA1,2020/02/22 11:30:00,611.02,28.13,TRADE
SA1,2020/02/22 12:00:00,564.63,31.51,TRADE
SA1,2020/02/22 12:30:00,552.74,33.04,TRADE
SA1,2020/02/22 13:00:00,551.15,33.66,TRADE
SA1,2020/02/22 13:30:00,549.71,35.35,TRADE
SA1,2020/02/22 14:00:00,545.8,36.30,TRADE
SA1,2020/02/22 14:30:00,544.09,34.90,TRADE
SA1,2020/02/22 15:00:00,579.06,32.48,TRADE
SA1,2020/02/22 15:30:00,635.72,34.44,TRADE
SA1,2020/02/22 16:00:00,721.71,35.86,TRADE
SA1,2020/02/22 16:30:00,802.79,40.69,TRADE
SA1,2020/02/22 17:00:00,903.77,49.90,TRADE
SA1,2020/02/22 17:30:00,1003.61,51.77,TRADE
SA1,2020/02/22 18:00:00,1118.34,59.19,TRADE
SA1,2020/02/22 18:30:00,1214.48,67.34,TRADE
SA1,2020/02/22 19:00:00,1260.5,68,TRADE
SA1,2020/02/22 19:30:00,1285.11,66.78,TRADE
SA1,2020/02/22 20:00:00,1293.54,58.06,TRADE
SA1,2020/02/22 20:30:00,1292.52,48.39,TRADE
SA1,2020/02/22 21:00:00,1271.44,37.56,TRADE
SA1,2020/02/22 21:30:00,1237.96,34.39,TRADE
SA1,2020/02/22 22:00:00,1219.19,36.43,TRADE
SA1,2020/02/22 22:30:00,1176.89,42.13,TRADE
SA1,2020/02/22 23:00:00,1147.67,44.75,TRADE
SA1,2020/02/22 23:30:00,1151.58,52.74,TRADE
SA1,2020/02/23 00:00:00,1311.25,58.22,TRADE
SA1,2020/02/23 00:30:00,1266.79,54.04,TRADE
SA1,2020/02/23 01:00:00,1207.14,53.42,TRADE
SA1,2020/02/23 01:30:00,1142.03,52.28,TRADE
SA1,2020/02/23 02:00:00,1085.9,47.80,TRADE
SA1,2020/02/23 02:30:00,1072.8,53.19,TRADE
SA1,2020/02/23 03:00:00,1057.34,52.58,TRADE
SA1,2020/02/23 03:30:00,1036.41,121.21,TRADE
SA1,2020/02/23 04:00:00,1030.54,148,TRADE
SA1,2020/02/23 04:30:00,1036.29,68,TRADE
SA1,2020/02/23 05:00:00,1022.97,68,TRADE
SA1,2020/02/23 05:30:00,1037.34,59.53,TRADE
SA1,2020/02/23 06:00:00,1073.48,54.19,TRADE
SA1,2020/02/23 06:30:00,1081.07,57.27,TRADE
SA1,2020/02/23 07:00:00,1085.71,61.04,TRADE
SA1,2020/02/23 07:30:00,1063.11,43.60,TRADE
SA1,2020/02/23 08:00:00,1011.5,39.04,TRADE
SA1,2020/02/23 08:30:00,951.99,37.79,TRADE
SA1,2020/02/23 09:00:00,894.49,35.08,TRADE
SA1,2020/02/23 09:30:00,827.61,41.85,TRADE
SA1,2020/02/23 10:00:00,754.8,38.17,TRADE
SA1,2020/02/23 10:30:00,712.68,39.70,TRADE
SA1,2020/02/23 11:00:00,686.94,37.54,TRADE
SA1,2020/02/23 11:30:00,671.09,39.04,TRADE
SA1,2020/02/23 12:00:00,673.86,42.81,TRADE
SA1,2020/02/23 12:30:00,693.34,41.16,TRADE
SA1,2020/02/23 13:00:00,703.09,41.64,TRADE
SA1,2020/02/23 13:30:00,713.71,43.53,TRADE
SA1,2020/02/23 14:00:00,750.46,48.45,TRADE
SA1,2020/02/23 14:30:00,810.65,54.93,TRADE
SA1,2020/02/23 15:00:00,856.63,57.37,TRADE
SA1,2020/02/23 15:30:00,944.45,58.79,TRADE
SA1,2020/02/23 16:00:00,1046.78,68.89,TRADE
SA1,2020/02/23 16:30:00,1192.15,68.33,TRADE
SA1,2020/02/23 17:00:00,1332.44,65.81,TRADE
SA1,2020/02/23 17:30:00,1453.29,70.97,TRADE
SA1,2020/02/23 18:00:00,1560.01,75.69,TRADE
SA1,2020/02/23 18:30:00,1698.62,91.55,TRADE
SA1,2020/02/23 19:00:00,1699.54,91.67,TRADE
SA1,2020/02/23 19:30:00,1685.93,86.39,TRADE
SA1,2020/02/23 20:00:00,1651.92,68.33,TRADE
SA1,2020/02/23 20:30:00,1609.55,68.17,TRADE
SA1,2020/02/23 21:00:00,1552.81,68.17,TRADE
SA1,2020/02/23 21:30:00,1499.52,68.50,TRADE
SA1,2020/02/23 22:00:00,1406.87,68,TRADE
SA1,2020/02/23 22:30:00,1366.15,68,TRADE
SA1,2020/02/23 23:00:00,1339.32,68,TRADE
SA1,2020/02/23 23:30:00,1339.34,68,TRADE
SA1,2020/02/24 00:00:00,1461.62,71.83,TRADE
SA1,2020/02/24 00:30:00,1368.07,68,TRADE
SA1,2020/02/24 01:00:00,1320.95,66.23,TRADE
SA1,2020/02/24 01:30:00,1236.48,62.34,TRADE
SA1,2020/02/24 02:00:00,1202.98,51.23,TRADE
SA1,2020/02/24 02:30:00,1212.23,38.86,TRADE
SA1,2020/02/24 03:00:00,1217.59,-127.77,TRADE
SA1,2020/02/24 03:30:00,1229.57,-128.84,TRADE
SA1,2020/02/24 04:00:00,1217.09,-41.59,TRADE
SA1,2020/02/24 04:30:00,1242.32,39.77,TRADE
SA1,2020/02/24 05:00:00,1254.71,48.02,TRADE
SA1,2020/02/24 05:30:00,1269.8,51.57,TRADE
SA1,2020/02/24 06:00:00,1347.28,59.25,TRADE
SA1,2020/02/24 06:30:00,1403.96,67.16,TRADE
SA1,2020/02/24 07:00:00,1492.75,65.70,TRADE
SA1,2020/02/24 07:30:00,1488.77,51.68,TRADE
SA1,2020/02/24 08:00:00,1426.51,51.65,TRADE
SA1,2020/02/24 08:30:00,1409.49,57.15,TRADE
SA1,2020/02/24 09:00:00,1327.69,53.86,TRADE
SA1,2020/02/24 09:30:00,1251.08,52.35,TRADE
SA1,2020/02/24 10:00:00,1188.75,55.24,TRADE
SA1,2020/02/24 10:30:00,1172.12,61.91,TRADE
SA1,2020/02/24 11:00:00,1153.12,60.23,TRADE
SA1,2020/02/24 11:30:00,1164.44,50.64,TRADE
SA1,2020/02/24 12:00:00,1187.99,54.44,TRADE
SA1,2020/02/24 12:30:00,1210.62,58.18,TRADE
SA1,2020/02/24 13:00:00,1259.87,57.83,TRADE
SA1,2020/02/24 13:30:00,1314.36,60.85,TRADE
SA1,2020/02/24 14:00:00,1375.16,58.01,TRADE
SA1,2020/02/24 14:30:00,1413.74,57.49,TRADE
SA1,2020/02/24 15:00:00,1449.74,64,TRADE
SA1,2020/02/24 15:30:00,1538.26,61.30,TRADE
SA1,2020/02/24 16:00:00,1593.39,67.37,TRADE
SA1,2020/02/24 16:30:00,1669.1,68.83,TRADE
SA1,2020/02/24 17:00:00,1714.85,68.85,TRADE
SA1,2020/02/24 17:30:00,1775.57,68.67,TRADE
SA1,2020/02/24 18:00:00,1849.51,72.27,TRADE
SA1,2020/02/24 18:30:00,1869.18,76.90,TRADE
SA1,2020/02/24 19:00:00,1831.46,74.73,TRADE
SA1,2020/02/24 19:30:00,1779.47,75.61,TRADE
SA1,2020/02/24 20:00:00,1720.72,67.86,TRADE
SA1,2020/02/24 20:30:00,1664.72,61.99,TRADE
SA1,2020/02/24 21:00:00,1589.94,56.85,TRADE
SA1,2020/02/24 21:30:00,1519.65,56.77,TRADE
SA1,2020/02/24 22:00:00,1452.49,62.29,TRADE
SA1,2020/02/24 22:30:00,1394.72,63.27,TRADE
SA1,2020/02/24 23:00:00,1362.06,62.70,TRADE
SA1,2020/02/24 23:30:00,1332.97,66.46,TRADE
SA1,2020/02/25 00:00:00,1516.45,73.93,TRADE
SA1,2020/02/25 00:30:00,1439.47,69,TRADE
SA1,2020/02/25 01:00:00,1382.55,69,TRADE
SA1,2020/02/25 01:30:00,1307.86,69,TRADE
SA1,2020/02/25 02:00:00,1269.71,69,TRADE
SA1,2020/02/25 02:30:00,1238.1,69,TRADE
SA1,2020/02/25 03:00:00,1237.05,69,TRADE
SA1,2020/02/25 03:30:00,1222.33,68.83,TRADE
SA1,2020/02/25 04:00:00,1214.78,69,TRADE
SA1,2020/02/25 04:30:00,1223.56,69,TRADE
SA1,2020/02/25 05:00:00,1264.84,69,TRADE
SA1,2020/02/25 05:30:00,1301.28,74.24,TRADE
SA1,2020/02/25 06:00:00,1349.27,66.50,TRADE
SA1,2020/02/25 06:30:00,1382.2,72.05,TRADE
SA1,2020/02/25 07:00:00,1470.93,71.45,TRADE
SA1,2020/02/25 07:30:00,1477.69,63.71,TRADE
SA1,2020/02/25 08:00:00,1407.39,61.53,TRADE
SA1,2020/02/25 08:30:00,1338.75,60.93,TRADE
SA1,2020/02/25 09:00:00,1275.96,57.02,TRADE
SA1,2020/02/25 09:30:00,1197.22,54.03,TRADE
SA1,2020/02/25 10:00:00,1118.24,50.32,TRADE
SA1,2020/02/25 10:30:00,1062.79,49.96,TRADE
SA1,2020/02/25 11:00:00,1042.02,61.93,TRADE
SA1,2020/02/25 11:30:00,1035.74,56.64,TRADE
SA1,2020/02/25 12:00:00,995.23,51.23,TRADE
SA1,2020/02/25 12:30:00,986.82,-95.20,TRADE
SA1,2020/02/25 13:00:00,987.97,41.52,TRADE
SA1,2020/02/25 13:30:00,1002.44,-38.67,TRADE
SA1,2020/02/25 14:00:00,1043.07,-33.98,TRADE
SA1,2020/02/25 14:30:00,1055.18,-120.92,TRADE
SA1,2020/02/25 15:00:00,1095,-150.74,TRADE
SA1,2020/02/25 15:30:00,1148.46,-53.47,TRADE
SA1,2020/02/25 16:00:00,1227.55,-38.67,TRADE
SA1,2020/02/25 16:30:00,1302.64,-24.80,TRADE
SA1,2020/02/25 17:00:00,1355.61,54.23,TRADE
SA1,2020/02/25 17:30:00,1458.22,43.16,TRADE
SA1,2020/02/25 18:00:00,1525.11,62.58,TRADE
SA1,2020/02/25 18:30:00,1598.59,57.99,TRADE
SA1,2020/02/25 19:00:00,1642.04,69.42,TRADE
SA1,2020/02/25 19:30:00,1630.54,68.50,TRADE
SA1,2020/02/25 20:00:00,1611.27,68.50,TRADE
SA1,2020/02/25 20:30:00,1595.35,68.33,TRADE
SA1,2020/02/25 21:00:00,1529.38,68.52,TRADE
SA1,2020/02/25 21:30:00,1486.99,71.83,TRADE
SA1,2020/02/25 22:00:00,1421.75,67.61,TRADE
SA1,2020/02/25 22:30:00,1378.09,67.27,TRADE
SA1,2020/02/25 23:00:00,1332.57,64.66,TRADE
SA1,2020/02/25 23:30:00,1298.68,62.83,TRADE
SA1,2020/02/26 00:00:00,1421.2,68,TRADE
SA1,2020/02/26 00:30:00,1342.8,64.56,TRADE
SA1,2020/02/26 01:00:00,1291.17,59.93,TRADE
SA1,2020/02/26 01:30:00,1202.13,49.19,TRADE
SA1,2020/02/26 02:00:00,1136.61,43.53,TRADE
SA1,2020/02/26 02:30:00,1092.66,29.72,TRADE
SA1,2020/02/26 03:00:00,1069.86,34.33,TRADE
SA1,2020/02/26 03:30:00,1039.24,39.40,TRADE
SA1,2020/02/26 04:00:00,1035.62,45.36,TRADE
SA1,2020/02/26 04:30:00,1026.8,54.01,TRADE
SA1,2020/02/26 05:00:00,1014.85,43.85,TRADE
SA1,2020/02/26 05:30:00,1057.86,36.10,TRADE
SA1,2020/02/26 06:00:00,1143.01,40.83,TRADE
SA1,2020/02/26 06:30:00,1212.98,50.22,TRADE
SA1,2020/02/26 07:00:00,1265.95,60.26,TRADE
SA1,2020/02/26 07:30:00,1313.29,55.84,TRADE
SA1,2020/02/26 08:00:00,1271.96,39.05,TRADE
SA1,2020/02/26 08:30:00,1264.79,16.27,TRADE
SA1,2020/02/26 09:00:00,1227.68,0,TRADE
SA1,2020/02/26 09:30:00,1135.09,0,TRADE
SA1,2020/02/26 10:00:00,1104.45,0.71,TRADE
SA1,2020/02/26 10:30:00,1063.53,22.79,TRADE
SA1,2020/02/26 11:00:00,985.81,32.48,TRADE
SA1,2020/02/26 11:30:00,930.99,36.73,TRADE
SA1,2020/02/26 12:00:00,920.59,33.84,TRADE
SA1,2020/02/26 12:30:00,879.72,33.97,TRADE
SA1,2020/02/26 13:00:00,883.69,37.11,TRADE
SA1,2020/02/26 13:30:00,847.08,33.37,TRADE
SA1,2020/02/26 14:00:00,830.83,30.90,TRADE
SA1,2020/02/26 14:30:00,828.61,29.71,TRADE
SA1,2020/02/26 15:00:00,831.34,29.77,TRADE
SA1,2020/02/26 15:30:00,863.14,28.73,TRADE
SA1,2020/02/26 16:00:00,883.84,36.41,TRADE
SA1,2020/02/26 16:30:00,908.42,44.26,TRADE
SA1,2020/02/26 17:00:00,1030.2,43.07,TRADE
SA1,2020/02/26 17:30:00,1121.89,34.27,TRADE
SA1,2020/02/26 18:00:00,1226.51,63.31,TRADE
SA1,2020/02/26 18:30:00,1301.44,62.88,TRADE
SA1,2020/02/26 19:00:00,1374.49,67.20,TRADE
SA1,2020/02/26 19:30:00,1412.99,69.69,TRADE
SA1,2020/02/26 20:00:00,1414.19,68.74,TRADE
SA1,2020/02/26 20:30:00,1414.56,65.26,TRADE
SA1,2020/02/26 21:00:00,1398.23,64.73,TRADE
SA1,2020/02/26 21:30:00,1342.75,62.98,TRADE
SA1,2020/02/26 22:00:00,1308.04,62.70,TRADE
SA1,2020/02/26 22:30:00,1264.94,62.70,TRADE
SA1,2020/02/26 23:00:00,1242.47,63.31,TRADE
SA1,2020/02/26 23:30:00,1234.7,63.62,TRADE
SA1,2020/02/27 00:00:00,1411.18,69,TRADE
SA1,2020/02/27 00:30:00,1371.63,69,TRADE
SA1,2020/02/27 01:00:00,1300.2,76.50,TRADE
SA1,2020/02/27 01:30:00,1208.26,68,TRADE
SA1,2020/02/27 02:00:00,1162.21,68,TRADE
SA1,2020/02/27 02:30:00,1110.53,64.19,TRADE
SA1,2020/02/27 03:00:00,1140.47,68.33,TRADE
SA1,2020/02/27 03:30:00,1099.43,68.03,TRADE
SA1,2020/02/27 04:00:00,1076.07,68,TRADE
SA1,2020/02/27 04:30:00,1112.21,69,TRADE
SA1,2020/02/27 05:00:00,1160.69,69,TRADE
SA1,2020/02/27 05:30:00,1190.94,76.85,TRADE
SA1,2020/02/27 06:00:00,1261.53,140.74,TRADE
SA1,2020/02/27 06:30:00,1326.53,81.17,TRADE
SA1,2020/02/27 07:00:00,1391.62,108.68,TRADE
SA1,2020/02/27 07:30:00,1365.67,78.75,TRADE
SA1,2020/02/27 08:00:00,1356.7,69,TRADE
SA1,2020/02/27 08:30:00,1290.33,68.50,TRADE
SA1,2020/02/27 09:00:00,1259.08,76.50,TRADE
SA1,2020/02/27 09:30:00,1207.28,69,TRADE
SA1,2020/02/27 10:00:00,1138.02,67.07,TRADE
SA1,2020/02/27 10:30:00,1087.58,119,TRADE
SA1,2020/02/27 11:00:00,1035.19,101.50,TRADE
SA1,2020/02/27 11:30:00,971.44,69,TRADE
SA1,2020/02/27 12:00:00,922.62,69,TRADE
SA1,2020/02/27 12:30:00,870.64,67.57,TRADE
SA1,2020/02/27 13:00:00,766.74,47.10,TRADE
SA1,2020/02/27 13:30:00,729.57,36.06,TRADE
SA1,2020/02/27 14:00:00,689.35,27.26,TRADE
SA1,2020/02/27 14:30:00,647.01,-17.30,TRADE
SA1,2020/02/27 15:00:00,677.79,-17.88,TRADE
SA1,2020/02/27 15:30:00,716.58,-11.35,TRADE
SA1,2020/02/27 16:00:00,818.55,-124.71,TRADE
SA1,2020/02/27 16:30:00,892.38,-153.67,TRADE
SA1,2020/02/27 17:00:00,985.88,20.64,TRADE
SA1,2020/02/27 17:30:00,1032.23,32.59,TRADE
SA1,2020/02/27 18:00:00,1096.51,40.49,TRADE
SA1,2020/02/27 18:30:00,1203.35,57.56,TRADE
SA1,2020/02/27 19:00:00,1277.71,66.89,TRADE
SA1,2020/02/27 19:30:00,1336.46,63.76,TRADE
SA1,2020/02/27 20:00:00,1332.8,62.82,TRADE
SA1,2020/02/27 20:30:00,1355.61,62.02,TRADE
SA1,2020/02/27 21:00:00,1307.15,51.76,TRADE
SA1,2020/02/27 21:30:00,1270.45,47.39,TRADE
SA1,2020/02/27 22:00:00,1218.51,47.25,TRADE
SA1,2020/02/27 22:30:00,1213.87,55.59,TRADE
SA1,2020/02/27 23:00:00,1225.69,54.15,TRADE
SA1,2020/02/27 23:30:00,1186.79,53.81,TRADE
SA1,2020/02/28 00:00:00,1376.63,67.12,TRADE
SA1,2020/02/28 00:30:00,1332.34,66.96,TRADE
SA1,2020/02/28 01:00:00,1316.99,66.40,TRADE
SA1,2020/02/28 01:30:00,1240.25,64.47,TRADE
SA1,2020/02/28 02:00:00,1192.56,68,TRADE
SA1,2020/02/28 02:30:00,1145.72,62.70,TRADE
SA1,2020/02/28 03:00:00,1132.94,62.70,TRADE
SA1,2020/02/28 03:30:00,1132.87,65.57,TRADE
SA1,2020/02/28 04:00:00,1107.85,68.62,TRADE
SA1,2020/02/28 04:30:00,1121.25,69,TRADE
SA1,2020/02/28 05:00:00,1123.11,61.39,TRADE
SA1,2020/02/28 05:30:00,1180.34,65.27,TRADE
SA1,2020/02/28 06:00:00,1293.08,72.42,TRADE
SA1,2020/02/28 06:30:00,1348.66,77.55,TRADE
SA1,2020/02/28 07:00:00,1385.94,89.23,TRADE
SA1,2020/02/28 07:30:00,1403.45,68.94,TRADE
SA1,2020/02/28 08:00:00,1338.24,65.24,TRADE
SA1,2020/02/28 08:30:00,1271.51,62.21,TRADE
SA1,2020/02/28 09:00:00,1205.99,58.64,TRADE
SA1,2020/02/28 09:30:00,1158.22,60.82,TRADE
SA1,2020/02/28 10:00:00,1096.57,51.26,TRADE
SA1,2020/02/28 10:30:00,1053.62,58.59,TRADE
SA1,2020/02/28 11:00:00,1031.17,67.04,TRADE
SA1,2020/02/28 11:30:00,918.02,47.14,TRADE
SA1,2020/02/28 12:00:00,881.21,44.47,TRADE
SA1,2020/02/28 12:30:00,831.59,45.35,TRADE
SA1,2020/02/28 13:00:00,765.27,42.26,TRADE
SA1,2020/02/28 13:30:00,704.92,42.63,TRADE
SA1,2020/02/28 14:00:00,722.53,47.97,TRADE
SA1,2020/02/28 14:30:00,712.36,45.65,TRADE
SA1,2020/02/28 15:00:00,731.08,50.23,TRADE
SA1,2020/02/28 15:30:00,776.19,50.86,TRADE
SA1,2020/02/28 16:00:00,855.59,57.89,TRADE
SA1,2020/02/28 16:30:00,933.19,65.28,TRADE
SA1,2020/02/28 17:00:00,1038.35,68.75,TRADE
SA1,2020/02/28 17:30:00,1127.22,68.67,TRADE
SA1,2020/02/28 18:00:00,1236.31,81,TRADE
SA1,2020/02/28 18:30:00,1334.84,70.75,TRADE
SA1,2020/02/28 19:00:00,1386.79,68.80,TRADE
SA1,2020/02/28 19:30:00,1425.48,69,TRADE
SA1,2020/02/28 20:00:00,1451.23,69,TRADE
SA1,2020/02/28 20:30:00,1436.44,69,TRADE
SA1,2020/02/28 21:00:00,1382.69,66.40,TRADE
SA1,2020/02/28 21:30:00,1357.37,65.75,TRADE
SA1,2020/02/28 22:00:00,1325.38,61.93,TRADE
SA1,2020/02/28 22:30:00,1286.09,62.31,TRADE
SA1,2020/02/28 23:00:00,1259.77,61.08,TRADE
SA1,2020/02/28 23:30:00,1259.88,63.66,TRADE
SA1,2020/02/29 00:00:00,1412.56,68.17,TRADE
SA1,2020/02/29 00:30:00,1365.1,65.35,TRADE
SA1,2020/02/29 01:00:00,1305.29,67.95,TRADE
SA1,2020/02/29 01:30:00,1230.98,62.70,TRADE
SA1,2020/02/29 02:00:00,1193.63,69,TRADE
SA1,2020/02/29 02:30:00,1155.28,69,TRADE
SA1,2020/02/29 03:00:00,1146.21,69,TRADE
SA1,2020/02/29 03:30:00,1124.94,62.16,TRADE
SA1,2020/02/29 04:00:00,1112.85,59.94,TRADE
SA1,2020/02/29 04:30:00,1110.2,53.19,TRADE
SA1,2020/02/29 05:00:00,1112.85,48.21,TRADE
SA1,2020/02/29 05:30:00,1131.39,62.52,TRADE
SA1,2020/02/29 06:00:00,1162.98,66.90,TRADE
SA1,2020/02/29 06:30:00,1201.11,66.40,TRADE
SA1,2020/02/29 07:00:00,1214.67,67.49,TRADE
SA1,2020/02/29 07:30:00,1220.02,68.54,TRADE
SA1,2020/02/29 08:00:00,1129.78,68.54,TRADE
SA1,2020/02/29 08:30:00,1066.71,74.99,TRADE
SA1,2020/02/29 09:00:00,1003.36,68.93,TRADE
SA1,2020/02/29 09:30:00,902.28,64.43,TRADE
SA1,2020/02/29 10:00:00,821.36,58.15,TRADE
SA1,2020/02/29 10:30:00,747.97,49.87,TRADE
SA1,2020/02/29 11:00:00,682.53,43.97,TRADE
SA1,2020/02/29 11:30:00,638.88,39.46,TRADE
SA1,2020/02/29 12:00:00,635.22,37.87,TRADE
SA1,2020/02/29 12:30:00,609.72,37.45,TRADE
SA1,2020/02/29 13:00:00,589.68,35.88,TRADE
SA1,2020/02/29 13:30:00,630.11,37.42,TRADE
SA1,2020/02/29 14:00:00,609.93,31.22,TRADE
SA1,2020/02/29 14:30:00,610.68,33.51,TRADE
SA1,2020/02/29 15:00:00,661.78,36.27,TRADE
SA1,2020/02/29 15:30:00,721.9,44.47,TRADE
SA1,2020/02/29 16:00:00,834.1,64.85,TRADE
SA1,2020/02/29 16:30:00,937.24,59.80,TRADE
SA1,2020/02/29 17:00:00,1040.63,64.57,TRADE
SA1,2020/02/29 17:30:00,1160.06,88.61,TRADE
SA1,2020/02/29 18:00:00,1263.18,239.81,TRADE
SA1,2020/02/29 18:30:00,1374.25,300.50,TRADE
SA1,2020/02/29 19:00:00,1409.21,300.50,TRADE
SA1,2020/02/29 19:30:00,1395.86,299.77,TRADE
SA1,2020/02/29 20:00:00,1403.57,293.26,TRADE
SA1,2020/02/29 20:30:00,1378.02,216.48,TRADE
SA1,2020/02/29 21:00:00,1336.88,78.07,TRADE
SA1,2020/02/29 21:30:00,1305.3,72,TRADE
SA1,2020/02/29 22:00:00,1286.76,80.20,TRADE
SA1,2020/02/29 22:30:00,1252.4,81,TRADE
SA1,2020/02/29 23:00:00,1223.06,94.36,TRADE
SA1,2020/02/29 23:30:00,1222.7,156.98,TRADE
SA1,2020/03/01 00:00:00,1377.68,301,TRADE
